utt_id,set_label,true_label,argmax_time_W,frame_position_norm,dac_entropy_at_decisive,dac_truth_prob_at_decisive,whisper_truth_prob_at_decisive,pitch,velocity,source
brass_acoustic_064-058-050,W+A+,brass,3.08,0.77,2.027506113052368,0.15338581800460815,0.9995725154876709,58,50,acoustic
brass_acoustic_023-035-025,W+A+,brass,3.06,0.765,2.155268430709839,0.13563911616802216,0.9986972808837891,35,25,acoustic
brass_acoustic_042-076-025,W+A+,brass,1.44,0.36,2.1694016456604004,0.1685762107372284,0.9666135311126709,76,25,acoustic
brass_acoustic_017-063-127,W+A+,brass,0.58,0.145,1.6920735836029053,0.4340630769729614,0.996002733707428,63,127,acoustic
brass_acoustic_049-075-127,W+A+,brass,1.82,0.455,2.121494770050049,0.09834747761487961,0.9920547008514404,75,127,acoustic
brass_acoustic_009-035-025,W+A+,brass,0.16,0.04,2.1425344944000244,0.16723135113716125,0.9999362826347351,35,25,acoustic
brass_acoustic_038-035-050,W+A+,brass,0.12,0.03,1.493326187133789,0.5155777335166931,0.99953693151474,35,50,acoustic
brass_acoustic_027-060-100,W+A+,brass,3.32,0.83,2.1035659313201904,0.24989962577819824,0.9987126588821411,60,100,acoustic
brass_acoustic_031-066-050,W+A+,brass,1.58,0.395,2.0013794898986816,0.15533007681369781,0.9873351454734802,66,50,acoustic
brass_acoustic_049-064-075,W+A+,brass,1.9,0.475,1.1863715648651123,0.6920037269592285,0.9997425675392151,64,75,acoustic
brass_acoustic_062-055-100,W+A+,brass,1.5,0.375,2.115900754928589,0.22550462186336517,0.9245078563690186,55,100,acoustic
brass_acoustic_044-073-025,W+A+,brass,0.64,0.16,2.0212671756744385,0.06727945059537888,0.999976396560669,73,25,acoustic
brass_acoustic_044-069-100,W+A+,brass,0.4,0.1,1.765774130821228,0.4183548390865326,0.9989184141159058,69,100,acoustic
brass_acoustic_055-087-100,W+A+,brass,1.68,0.42,2.166963577270508,0.19731830060482025,0.8931310176849365,87,100,acoustic
brass_acoustic_017-046-025,W+A+,brass,0.4,0.1,1.9292190074920654,0.32412296533584595,0.9962643384933472,46,25,acoustic
brass_acoustic_047-052-025,W+A+,brass,0.22,0.055,1.4351788759231567,0.5365932583808899,0.9974440336227417,52,25,acoustic
brass_acoustic_007-056-050,W+A+,brass,1.76,0.44,1.4899568557739258,0.5549643635749817,0.9989287853240967,56,50,acoustic
brass_acoustic_051-043-127,W+A+,brass,2.32,0.58,2.0166776180267334,0.0763305053114891,0.7800148129463196,43,127,acoustic
brass_acoustic_047-068-127,W+A+,brass,3.02,0.755,2.1388204097747803,0.12398477643728256,0.9916868209838867,68,127,acoustic
brass_acoustic_061-059-075,W+A+,brass,0.28,0.07,2.230874538421631,0.17145544290542603,0.9992406964302063,59,75,acoustic
brass_acoustic_009-046-075,W+A+,brass,3.56,0.89,2.042041063308716,0.13350991904735565,0.9997252821922302,46,75,acoustic
brass_acoustic_057-042-050,W+A+,brass,1.02,0.255,1.894701600074768,0.2744865119457245,0.993788480758667,42,50,acoustic
brass_acoustic_023-051-127,W+A+,brass,0.86,0.215,1.2593293190002441,0.6116267442703247,0.9995320439338684,51,127,acoustic
brass_acoustic_051-038-075,W+A+,brass,0.46,0.115,2.2016334533691406,0.12851697206497192,0.9997050762176514,38,75,acoustic
brass_acoustic_005-064-075,W+A+,brass,2.98,0.745,2.051257848739624,0.10702183842658997,0.9748202562332153,64,75,acoustic
brass_acoustic_063-034-100,W+A+,brass,3.54,0.885,2.0250179767608643,0.06347012519836426,0.9959189891815186,34,100,acoustic
brass_acoustic_005-044-127,W+A+,brass,0.4,0.1,1.9591320753097534,0.12781183421611786,0.9962355494499207,44,127,acoustic
brass_acoustic_045-064-127,W+A+,brass,3.38,0.845,2.12056565284729,0.11196242272853851,0.9798943996429443,64,127,acoustic
brass_acoustic_042-058-127,W+A+,brass,0.6,0.15,1.9003536701202393,0.09608476608991623,0.9924070835113525,58,127,acoustic
brass_acoustic_004-072-100,W+A+,brass,0.64,0.16,1.9047651290893555,0.1997174769639969,0.946559727191925,72,100,acoustic
brass_acoustic_048-086-025,W+A+,brass,1.94,0.485,2.1467199325561523,0.2191251814365387,0.9519323110580444,86,25,acoustic
brass_acoustic_063-046-075,W+A+,brass,3.56,0.89,2.0330047607421875,0.13291004300117493,0.9996920228004456,46,75,acoustic
brass_acoustic_018-063-127,W+A+,brass,2.08,0.52,1.8334698677062988,0.36005687713623047,0.9989530444145203,63,127,acoustic
brass_acoustic_051-057-025,W+A+,brass,0.28,0.07,1.6046817302703857,0.04058917239308357,0.9998034238815308,57,25,acoustic
brass_acoustic_044-073-075,W+A+,brass,0.64,0.16,2.024787664413452,0.06791416555643082,0.9999758005142212,73,75,acoustic
brass_acoustic_027-059-050,W+A+,brass,3.6,0.9,2.17858624458313,0.06057346239686012,0.9997670650482178,59,50,acoustic
brass_acoustic_058-057-100,W+A+,brass,2.08,0.52,1.586858868598938,0.516552209854126,0.9998723268508911,57,100,acoustic
brass_acoustic_050-036-127,W+A+,brass,0.78,0.195,1.5728212594985962,0.249602809548378,0.9972217082977295,36,127,acoustic
brass_acoustic_049-073-100,W+A+,brass,1.78,0.445,2.187541961669922,0.1345592737197876,0.9992806315422058,73,100,acoustic
brass_acoustic_057-058-025,W+A+,brass,1.2,0.3,1.6709868907928467,0.4828612208366394,0.9998468160629272,58,25,acoustic
brass_acoustic_025-055-025,W+A+,brass,0.4,0.1,1.8875738382339478,0.14207303524017334,0.9994659423828125,55,25,acoustic
brass_acoustic_038-055-100,W+A+,brass,0.08,0.02,1.4038017988204956,0.5960984230041504,0.9963984489440918,55,100,acoustic
brass_acoustic_020-054-100,W+A+,brass,0.24,0.06,2.1708383560180664,0.11821571737527847,0.992190957069397,54,100,acoustic
brass_acoustic_031-068-050,W+A+,brass,0.58,0.145,2.1196229457855225,0.17053699493408203,0.9648973345756531,68,50,acoustic
brass_acoustic_063-043-075,W+A+,brass,1.92,0.48,1.7930326461791992,0.3433784246444702,0.999727725982666,43,75,acoustic
brass_acoustic_024-041-050,W+A+,brass,0.84,0.21,1.6640475988388062,0.40541237592697144,0.9797638058662415,41,50,acoustic
brass_acoustic_012-050-075,W+A+,brass,0.1,0.025,1.8458077907562256,0.3880418837070465,0.9999503493309021,50,75,acoustic
brass_acoustic_018-055-050,W+A+,brass,0.08,0.02,1.6171257495880127,0.44948726892471313,0.9789779782295227,55,50,acoustic
brass_acoustic_048-063-025,W+A+,brass,3.62,0.905,2.011080265045166,0.07938261330127716,0.9973149299621582,63,25,acoustic
brass_acoustic_005-073-075,W+A+,brass,0.42,0.105,2.19107985496521,0.14999178051948547,0.9799281358718872,73,75,acoustic
brass_acoustic_014-068-025,W+A+,brass,3.16,0.79,2.1575188636779785,0.19452303647994995,0.990787148475647,68,25,acoustic
brass_acoustic_002-076-127,W+A+,brass,2.12,0.53,2.2243151664733887,0.08717340975999832,0.9327672123908997,76,127,acoustic
brass_acoustic_040-072-127,W+A+,brass,2.16,0.54,2.002687692642212,0.12205591052770615,0.9959326982498169,72,127,acoustic
brass_acoustic_000-058-127,W+A+,brass,1.26,0.315,2.022693634033203,0.22165176272392273,0.9977049231529236,58,127,acoustic
brass_acoustic_043-058-127,W+A+,brass,0.38,0.095,2.2204630374908447,0.0994417667388916,0.9901184439659119,58,127,acoustic
brass_acoustic_038-054-127,W+A+,brass,0.02,0.005,1.1746234893798828,0.6569233536720276,0.9958540201187134,54,127,acoustic
brass_acoustic_056-074-100,W+A+,brass,0.24,0.06,2.0122382640838623,0.0652129277586937,0.8792505860328674,74,100,acoustic
brass_acoustic_009-067-025,W+A+,brass,3.0,0.75,2.2053370475769043,0.22386200726032257,0.9982776045799255,67,25,acoustic
brass_acoustic_058-061-075,W+A+,brass,2.66,0.665,1.6179180145263672,0.5139865875244141,0.9998151063919067,61,75,acoustic
brass_acoustic_018-061-100,W+A+,brass,1.8,0.45,1.5666544437408447,0.5317938327789307,0.9999222755432129,61,100,acoustic
brass_acoustic_004-048-050,W+A+,brass,0.42,0.105,2.203667402267456,0.0788007378578186,0.9991145133972168,48,50,acoustic
brass_acoustic_056-079-127,W+A+,brass,1.8,0.45,1.9100290536880493,0.05466526001691818,0.9633654356002808,79,127,acoustic
brass_acoustic_050-040-127,W+A+,brass,1.3,0.325,1.9872617721557617,0.2660466134548187,0.9981038570404053,40,127,acoustic
brass_acoustic_055-072-025,W+A+,brass,3.36,0.84,2.0552432537078857,0.22075431048870087,0.9625052809715271,72,25,acoustic
brass_acoustic_023-075-100,W+A+,brass,0.26,0.065,1.9884231090545654,0.17801891267299652,0.9816213846206665,75,100,acoustic
brass_acoustic_036-067-050,W+A+,brass,2.78,0.695,1.9725642204284668,0.32962530851364136,0.9961056709289551,67,50,acoustic
brass_acoustic_049-067-075,W+A+,brass,3.22,0.805,1.9923198223114014,0.23861345648765564,0.9999217987060547,67,75,acoustic
brass_acoustic_023-036-100,W+A+,brass,1.76,0.44,1.5886492729187012,0.3859620690345764,0.9983009696006775,36,100,acoustic
brass_acoustic_048-056-100,W+A+,brass,0.78,0.195,1.6594305038452148,0.4168443977832794,0.9987292885780334,56,100,acoustic
brass_acoustic_031-069-050,W+A+,brass,0.62,0.155,2.1153151988983154,0.2013344168663025,0.9985138177871704,69,50,acoustic
brass_acoustic_025-061-075,W+A+,brass,0.32,0.08,1.9809602499008179,0.3160330355167389,0.9998460412025452,61,75,acoustic
brass_acoustic_055-074-050,W+A+,brass,1.46,0.365,2.1359012126922607,0.24670493602752686,0.986650824546814,74,50,acoustic
brass_acoustic_039-075-025,W+A+,brass,0.1,0.025,2.259460687637329,0.11112472414970398,0.9866054058074951,75,25,acoustic
brass_acoustic_032-069-050,W+A+,brass,0.6,0.15,2.0715560913085938,0.23498709499835968,0.9837945699691772,69,50,acoustic
brass_acoustic_031-063-050,W+A+,brass,1.26,0.315,2.0370099544525146,0.2465496063232422,0.998085081577301,63,50,acoustic
brass_acoustic_023-041-025,W+A+,brass,1.62,0.405,1.4702221155166626,0.5251830816268921,0.998310387134552,41,25,acoustic
brass_acoustic_044-040-100,W+A+,brass,0.34,0.085,1.8778629302978516,0.1846819967031479,0.9985425472259521,40,100,acoustic
brass_acoustic_044-068-025,W+A+,brass,0.32,0.08,1.987311840057373,0.3443972170352936,0.9988681077957153,68,25,acoustic
brass_acoustic_018-066-025,W+A+,brass,3.2,0.8,1.8701040744781494,0.06591413915157318,0.9898861050605774,66,25,acoustic
brass_acoustic_013-057-127,W+A+,brass,0.04,0.01,1.5652226209640503,0.5358158349990845,0.9817535877227783,57,127,acoustic
brass_acoustic_004-085-050,W+A+,brass,0.16,0.04,2.044367790222168,0.30422571301460266,0.9576572775840759,85,50,acoustic
brass_acoustic_026-042-127,W+A+,brass,2.32,0.58,1.8470150232315063,0.3410181999206543,0.3000675141811371,42,127,acoustic
brass_acoustic_063-072-025,W+A+,brass,0.96,0.24,2.1577281951904297,0.17398548126220703,0.9784476161003113,72,25,acoustic
brass_acoustic_026-025-127,W+A+,brass,2.18,0.545,2.0986955165863037,0.18883180618286133,0.9995468258857727,25,127,acoustic
brass_acoustic_005-044-050,W+A+,brass,0.4,0.1,1.9669361114501953,0.1323402225971222,0.9948634505271912,44,50,acoustic
brass_acoustic_008-047-100,W+A+,brass,0.38,0.095,2.212435007095337,0.08251930773258209,0.9763396382331848,47,100,acoustic
brass_acoustic_055-059-025,W+A+,brass,3.62,0.905,2.1269822120666504,0.055528927594423294,0.9980732202529907,59,25,acoustic
brass_acoustic_024-051-050,W+A+,brass,3.66,0.915,2.07720685005188,0.11321693658828735,0.9904854893684387,51,50,acoustic
brass_acoustic_026-057-050,W+A+,brass,0.16,0.04,2.1475841999053955,0.14283780753612518,0.9747788310050964,57,50,acoustic
brass_acoustic_053-046-100,W+A+,brass,0.24,0.06,1.683361530303955,0.47071611881256104,0.99652099609375,46,100,acoustic
brass_acoustic_055-059-050,W+A+,brass,3.62,0.905,2.1478374004364014,0.06250257790088654,0.9984000325202942,59,50,acoustic
brass_acoustic_004-036-025,W+A+,brass,0.16,0.04,2.1842293739318848,0.08363955467939377,0.999731183052063,36,25,acoustic
brass_acoustic_000-042-025,W+A+,brass,3.44,0.86,2.067232131958008,0.1070927157998085,0.9840120077133179,42,25,acoustic
brass_acoustic_010-054-050,W+A+,brass,0.54,0.135,2.179680347442627,0.17517565190792084,0.9932407736778259,54,50,acoustic
brass_acoustic_047-085-025,W+A+,brass,0.08,0.02,1.9849228858947754,0.2975316345691681,0.9889513850212097,85,25,acoustic
brass_acoustic_013-073-127,W+A+,brass,3.06,0.765,2.2070207595825195,0.13967742025852203,0.9967644810676575,73,127,acoustic
brass_acoustic_024-059-100,W+A+,brass,0.9,0.225,1.9676274061203003,0.2341088354587555,0.9900328516960144,59,100,acoustic
brass_acoustic_064-056-025,W+A+,brass,0.38,0.095,1.7779098749160767,0.39584028720855713,0.9940950274467468,56,25,acoustic
brass_acoustic_010-047-100,W+A+,brass,1.66,0.415,1.9477792978286743,0.291014164686203,0.995544970035553,47,100,acoustic
brass_acoustic_033-060-025,W+A+,brass,0.56,0.14,2.0986287593841553,0.06487234681844711,0.9981667399406433,60,25,acoustic
brass_acoustic_032-066-025,W+A+,brass,2.82,0.705,1.9497586488723755,0.3458501994609833,0.9970728158950806,66,25,acoustic
brass_acoustic_054-061-075,W+A+,brass,1.12,0.28,2.042060613632202,0.2219293713569641,0.9991413354873657,61,75,acoustic
brass_acoustic_038-064-050,W+A+,brass,0.3,0.075,1.9053767919540405,0.3833511769771576,0.9908174276351929,64,50,acoustic
brass_acoustic_014-068-127,W+A+,brass,3.34,0.835,2.1834120750427246,0.11099807918071747,0.9759701490402222,68,127,acoustic
brass_acoustic_041-061-075,W+A+,brass,0.6,0.15,2.0938549041748047,0.3050166070461273,0.9995278120040894,61,75,acoustic
brass_acoustic_033-076-025,W+A+,brass,0.96,0.24,2.1847259998321533,0.13822151720523834,0.8352661728858948,76,25,acoustic
brass_acoustic_038-071-100,W+A+,brass,0.24,0.06,1.7419548034667969,0.4147696793079376,0.947419285774231,71,100,acoustic
brass_acoustic_032-067-050,W+A+,brass,2.32,0.58,1.6960351467132568,0.47894203662872314,0.9974966645240784,67,50,acoustic
brass_acoustic_014-085-075,W+A+,brass,1.08,0.27,1.987686276435852,0.23818035423755646,0.9844862818717957,85,75,acoustic
brass_acoustic_058-068-127,W+A+,brass,2.58,0.645,2.01763916015625,0.2430305778980255,0.9961747527122498,68,127,acoustic
brass_acoustic_014-068-075,W+A+,brass,1.26,0.315,1.6659612655639648,0.5122237205505371,0.9988370537757874,68,75,acoustic
brass_acoustic_042-048-025,W+A+,brass,2.42,0.605,2.1666059494018555,0.07305469363927841,0.9914637804031372,48,25,acoustic
brass_acoustic_047-059-025,W+A+,brass,2.22,0.555,1.5043869018554688,0.5739794373512268,0.9964510798454285,59,25,acoustic
brass_acoustic_017-051-075,W+A+,brass,0.1,0.025,1.842618465423584,0.12238297611474991,0.9942859411239624,51,75,acoustic
brass_acoustic_005-040-075,W+A+,brass,0.34,0.085,2.0147998332977295,0.2858138084411621,0.9979838132858276,40,75,acoustic
brass_acoustic_003-067-050,W+A+,brass,3.66,0.915,2.094552993774414,0.145549476146698,0.9989067912101746,67,50,acoustic
brass_acoustic_038-060-050,W+A+,brass,0.08,0.02,1.868056297302246,0.37020739912986755,0.9997266530990601,60,50,acoustic
brass_acoustic_048-083-025,W+A+,brass,1.26,0.315,2.110978364944458,0.13690170645713806,0.9746792316436768,83,25,acoustic
brass_acoustic_041-060-050,W+A+,brass,0.84,0.21,1.9530613422393799,0.30719172954559326,0.9948045611381531,60,50,acoustic
brass_acoustic_004-049-075,W+A+,brass,2.2,0.55,1.9157418012619019,0.3803372383117676,0.9964569211006165,49,75,acoustic
brass_acoustic_000-035-100,W+A+,brass,0.28,0.07,1.9191352128982544,0.10668864846229553,0.9984133839607239,35,100,acoustic
brass_acoustic_057-047-050,W+A+,brass,1.8,0.45,1.845127820968628,0.3716011941432953,0.999730110168457,47,50,acoustic
brass_acoustic_044-035-025,W+A+,brass,0.66,0.165,2.140843629837036,0.08827821165323257,0.9977142214775085,35,25,acoustic
brass_acoustic_057-065-050,W+A+,brass,3.16,0.79,1.8910285234451294,0.33735978603363037,0.9969714283943176,65,50,acoustic
brass_acoustic_018-058-100,W+A+,brass,1.66,0.415,1.4981118440628052,0.5702672004699707,0.9997640252113342,58,100,acoustic
brass_acoustic_027-067-025,W+A+,brass,0.88,0.22,1.961708903312683,0.2607375979423523,0.9975493550300598,67,25,acoustic
brass_acoustic_065-054-100,W+A+,brass,1.32,0.33,1.8495068550109863,0.351718008518219,0.9858109354972839,54,100,acoustic
brass_acoustic_013-057-050,W+A+,brass,3.16,0.79,2.0570363998413086,0.06561069190502167,0.9964739084243774,57,50,acoustic
brass_acoustic_055-054-100,W+A+,brass,1.46,0.365,1.8393064737319946,0.27993568778038025,0.9981217384338379,54,100,acoustic
brass_acoustic_011-061-025,W+A+,brass,1.36,0.34,2.0197391510009766,0.3467671573162079,0.9991052150726318,61,25,acoustic
brass_acoustic_031-067-127,W+A+,brass,1.1,0.275,2.0981266498565674,0.20816528797149658,0.9991668462753296,67,127,acoustic
brass_acoustic_050-062-075,W+A+,brass,3.2,0.8,1.9735702276229858,0.07755564153194427,0.9877417683601379,62,75,acoustic
brass_acoustic_042-060-100,W+A+,brass,0.36,0.09,2.146334409713745,0.13544219732284546,0.998063862323761,60,100,acoustic
brass_acoustic_053-028-050,W+A+,brass,0.24,0.06,2.11159348487854,0.058257028460502625,0.9994598627090454,28,50,acoustic
brass_acoustic_065-074-050,W+A+,brass,2.66,0.665,2.1951828002929688,0.13377417623996735,0.9951207041740417,74,50,acoustic
brass_acoustic_029-063-100,W+A+,brass,3.54,0.885,1.9327212572097778,0.0642680823802948,0.9279993772506714,63,100,acoustic
brass_acoustic_053-044-100,W+A+,brass,0.22,0.055,1.8892667293548584,0.3330097198486328,0.9939948916435242,44,100,acoustic
brass_acoustic_009-032-100,W+A+,brass,3.66,0.915,1.9792346954345703,0.06813754141330719,0.9991512894630432,32,100,acoustic
brass_acoustic_032-075-025,W+A+,brass,1.46,0.365,2.023266553878784,0.11681435257196426,0.9859848022460938,75,25,acoustic
brass_acoustic_053-025-025,W+A+,brass,0.18,0.045,2.1329071521759033,0.033613890409469604,0.9984347224235535,25,25,acoustic
brass_acoustic_021-072-127,W+A+,brass,2.84,0.71,2.0433859825134277,0.12301471829414368,0.9822609424591064,72,127,acoustic
brass_acoustic_056-080-025,W+A+,brass,3.36,0.84,2.064859628677368,0.19865240156650543,0.5497543215751648,80,25,acoustic
brass_acoustic_004-061-025,W+A+,brass,3.64,0.91,2.092491865158081,0.0910593569278717,0.9936251640319824,61,25,acoustic
brass_acoustic_064-067-025,W+A+,brass,3.36,0.84,1.9693596363067627,0.1549193114042282,0.9991533160209656,67,25,acoustic
brass_acoustic_026-036-100,W+A+,brass,3.06,0.765,2.225433111190796,0.11100611835718155,0.9853360652923584,36,100,acoustic
brass_acoustic_035-065-025,W+A+,brass,0.74,0.185,1.7894277572631836,0.3566347360610962,0.9989661574363708,65,25,acoustic
brass_acoustic_058-069-025,W+A+,brass,0.66,0.165,1.9217413663864136,0.34321460127830505,0.9971840977668762,69,25,acoustic
brass_acoustic_023-043-025,W+A+,brass,3.2,0.8,2.008763313293457,0.11362655460834503,0.9986230731010437,43,25,acoustic
brass_acoustic_007-069-050,W+A+,brass,1.4,0.35,1.8584226369857788,0.3169172704219818,0.9920164942741394,69,50,acoustic
brass_acoustic_064-066-127,W+A+,brass,3.62,0.905,2.066941022872925,0.0652572363615036,0.9782568216323853,66,127,acoustic
brass_acoustic_066-059-050,W+A+,brass,1.02,0.255,2.149661064147949,0.15690740942955017,0.8720300197601318,59,50,acoustic
brass_acoustic_000-065-127,W+A+,brass,3.52,0.88,2.0595486164093018,0.15877869725227356,0.9913983345031738,65,127,acoustic
brass_acoustic_057-072-025,W+A+,brass,0.1,0.025,1.9748210906982422,0.13432861864566803,0.9413521885871887,72,25,acoustic
brass_acoustic_050-059-127,W+A+,brass,1.7,0.425,2.0366411209106445,0.18321150541305542,0.9961503148078918,59,127,acoustic
brass_acoustic_005-062-050,W+A+,brass,0.24,0.06,1.8199262619018555,0.0970425084233284,0.9865631461143494,62,50,acoustic
brass_acoustic_027-056-100,W+A+,brass,3.54,0.885,2.021127700805664,0.2505744695663452,0.9999359250068665,56,100,acoustic
brass_acoustic_027-052-025,W+A+,brass,2.0,0.5,1.5106391906738281,0.5635520219802856,0.9972304701805115,52,25,acoustic
brass_acoustic_021-063-025,W+A+,brass,3.28,0.82,2.083935260772705,0.21509414911270142,0.996512234210968,63,25,acoustic
brass_acoustic_056-079-025,W+A+,brass,3.66,0.915,2.2254438400268555,0.08576841652393341,0.8121105432510376,79,25,acoustic
brass_acoustic_020-062-100,W+A+,brass,0.14,0.035,2.0702903270721436,0.14593294262886047,0.9622789025306702,62,100,acoustic
brass_acoustic_001-047-100,W+A+,brass,0.98,0.245,1.7697267532348633,0.3516486585140228,0.9986773133277893,47,100,acoustic
brass_acoustic_047-058-050,W+A+,brass,1.46,0.365,1.6842198371887207,0.4872313141822815,0.9993428587913513,58,50,acoustic
brass_acoustic_064-045-075,W+A+,brass,2.32,0.58,1.6802306175231934,0.42316001653671265,0.9858828186988831,45,75,acoustic
brass_acoustic_010-040-025,W+A+,brass,3.62,0.905,2.1094539165496826,0.07524469494819641,0.9968051314353943,40,25,acoustic
brass_acoustic_057-054-100,W+A+,brass,1.24,0.31,1.4668101072311401,0.5524797439575195,0.9993681311607361,54,100,acoustic
brass_acoustic_020-066-100,W+A+,brass,0.48,0.12,2.156104564666748,0.1897757202386856,0.9855295419692993,66,100,acoustic
brass_acoustic_058-053-075,W+A+,brass,1.18,0.295,1.1380321979522705,0.6707290410995483,0.999165952205658,53,75,acoustic
brass_acoustic_038-036-127,W+A+,brass,0.08,0.02,1.6204019784927368,0.48923128843307495,0.9976915717124939,36,127,acoustic
brass_acoustic_064-048-025,W+A+,brass,0.74,0.185,1.9706261157989502,0.23774488270282745,0.9971232414245605,48,25,acoustic
brass_acoustic_064-057-025,W+A+,brass,3.18,0.795,2.183610439300537,0.1243617832660675,0.9795246720314026,57,25,acoustic
brass_acoustic_002-058-075,W+A+,brass,0.2,0.05,1.9933619499206543,0.08229328691959381,0.9880321621894836,58,75,acoustic
brass_acoustic_042-056-100,W+A+,brass,0.58,0.145,2.0222811698913574,0.3590666651725769,0.9995507001876831,56,100,acoustic
brass_acoustic_066-059-025,W+A+,brass,2.54,0.635,2.1501779556274414,0.1429126262664795,0.7758723497390747,59,25,acoustic
brass_acoustic_005-041-075,W+A+,brass,0.42,0.105,1.936915636062622,0.09373562783002853,0.9961525797843933,41,75,acoustic
brass_acoustic_032-052-025,W+A+,brass,2.06,0.515,1.3791227340698242,0.6233543157577515,0.9995293617248535,52,25,acoustic
brass_acoustic_049-075-100,W+A+,brass,1.52,0.38,2.1129627227783203,0.12613074481487274,0.9962102174758911,75,100,acoustic
brass_acoustic_035-061-025,W+A+,brass,3.14,0.785,2.092046022415161,0.09477216750383377,0.9985269904136658,61,25,acoustic
brass_acoustic_033-055-075,W+A+,brass,0.8,0.2,2.2191076278686523,0.11997219175100327,0.9943179488182068,55,75,acoustic
brass_acoustic_065-079-050,W+A+,brass,0.36,0.09,2.1359760761260986,0.21983914077281952,0.9930197596549988,79,50,acoustic
brass_acoustic_049-085-075,W+A+,brass,0.22,0.055,1.8034082651138306,0.24651587009429932,0.9673877358436584,85,75,acoustic
brass_acoustic_054-060-075,W+A+,brass,0.38,0.095,1.8677486181259155,0.0916982963681221,0.9995102286338806,60,75,acoustic
brass_acoustic_005-084-100,W+A+,brass,2.14,0.535,2.0890204906463623,0.15671643614768982,0.9670634865760803,84,100,acoustic
brass_acoustic_050-042-127,W+A+,brass,0.86,0.215,1.9539703130722046,0.33787792921066284,0.9974321126937866,42,127,acoustic
brass_acoustic_058-060-050,W+A+,brass,1.84,0.46,1.3400218486785889,0.6385949850082397,0.9998184442520142,60,50,acoustic
brass_acoustic_049-087-127,W+A+,brass,1.74,0.435,2.1091275215148926,0.20084893703460693,0.8606005311012268,87,127,acoustic
brass_acoustic_017-057-127,W+A+,brass,0.1,0.025,1.5732954740524292,0.5033456683158875,0.992168128490448,57,127,acoustic
brass_acoustic_014-059-100,W+A+,brass,1.0,0.25,1.6501108407974243,0.3955078125,0.9994367361068726,59,100,acoustic
brass_acoustic_051-054-025,W+A+,brass,2.34,0.585,1.9733132123947144,0.07643748074769974,0.9980588555335999,54,25,acoustic
brass_acoustic_018-072-127,W+A+,brass,0.36,0.09,2.0923447608947754,0.16766095161437988,0.9857449531555176,72,127,acoustic
brass_acoustic_038-034-100,W+A+,brass,0.82,0.205,1.9396132230758667,0.2882395386695862,0.9989713430404663,34,100,acoustic
brass_acoustic_022-066-100,W+A+,brass,2.12,0.53,2.085498332977295,0.048399414867162704,0.9873309135437012,66,100,acoustic
brass_acoustic_058-068-075,W+A+,brass,1.0,0.25,1.8935681581497192,0.32041990756988525,0.9976437091827393,68,75,acoustic
brass_acoustic_013-078-100,W+A+,brass,2.26,0.565,2.1559243202209473,0.22632411122322083,0.8766099214553833,78,100,acoustic
brass_acoustic_025-053-025,W+A+,brass,0.34,0.085,1.8176320791244507,0.2707904875278473,0.9995611310005188,53,25,acoustic
brass_acoustic_002-043-075,W+A+,brass,0.12,0.03,1.986741065979004,0.16195087134838104,0.9986209273338318,43,75,acoustic
brass_acoustic_063-054-100,W+A+,brass,2.58,0.645,2.197216510772705,0.1544831246137619,0.9881432056427002,54,100,acoustic
brass_acoustic_066-079-075,W+A+,brass,0.12,0.03,2.054777145385742,0.12330649048089981,0.9937775135040283,79,75,acoustic
brass_acoustic_065-063-025,W+A+,brass,0.86,0.215,1.9367549419403076,0.3559263348579407,0.9549562335014343,63,25,acoustic
brass_acoustic_003-060-025,W+A+,brass,0.56,0.14,2.118260383605957,0.06595398485660553,0.9989988803863525,60,25,acoustic
brass_acoustic_025-054-100,W+A+,brass,0.34,0.085,2.131455898284912,0.2309163510799408,0.999637246131897,54,100,acoustic
brass_acoustic_058-085-025,W+A+,brass,0.1,0.025,1.9061119556427002,0.19552670419216156,0.9707767367362976,85,25,acoustic
brass_acoustic_025-068-127,W+A+,brass,0.36,0.09,1.9455208778381348,0.32555481791496277,0.9999663829803467,68,127,acoustic
brass_acoustic_049-058-025,W+A+,brass,3.2,0.8,2.0602030754089355,0.12613165378570557,0.998685359954834,58,25,acoustic
brass_acoustic_051-051-050,W+A+,brass,0.18,0.045,1.9199585914611816,0.3529833257198334,0.999372661113739,51,50,acoustic
brass_acoustic_064-044-025,W+A+,brass,1.82,0.455,1.863158106803894,0.3600722849369049,0.9998481273651123,44,25,acoustic
brass_acoustic_051-071-025,W+A+,brass,1.0,0.25,1.6940488815307617,0.42697522044181824,0.9982374310493469,71,25,acoustic
brass_acoustic_044-064-075,W+A+,brass,0.74,0.185,2.1731550693511963,0.07609466463327408,0.9956784248352051,64,75,acoustic
brass_acoustic_028-064-100,W+A+,brass,0.98,0.245,2.0355093479156494,0.11391972005367279,0.9690530896186829,64,100,acoustic
brass_acoustic_022-050-127,W+A+,brass,0.32,0.08,1.9393621683120728,0.1957314908504486,0.9902163147926331,50,127,acoustic
brass_acoustic_024-056-075,W+A+,brass,2.26,0.565,1.9747751951217651,0.27101895213127136,0.9798492789268494,56,75,acoustic
brass_acoustic_047-081-050,W+A+,brass,1.3,0.325,1.980363130569458,0.16203320026397705,0.9710850119590759,81,50,acoustic
brass_acoustic_023-053-075,W+A+,brass,3.18,0.795,2.009117841720581,0.08917997777462006,0.9981557130813599,53,75,acoustic
