utt_id,set_label,true_label,argmax_time_W,frame_position_norm,dac_entropy_at_decisive,dac_truth_prob_at_decisive,whisper_truth_prob_at_decisive,mel_energy,spectral_centroid,pitch,velocity,source
brass_acoustic_062-060-050,W+A-,brass,0.14,0.035,2.0944912433624268,0.022900957614183426,0.941098153591156,4.275945663452148,596.293935843579,60,50,acoustic
brass_acoustic_035-067-127,W+A-,brass,2.32,0.58,2.004758358001709,0.31385481357574463,0.07571129500865936,2.565544366836548,1674.3680000404845,67,127,acoustic
brass_acoustic_002-030-025,W+A-,brass,0.24,0.06,2.2088983058929443,0.07250085473060608,0.9980778694152832,1.5002466440200806,849.5853392685596,30,25,acoustic
brass_acoustic_050-065-127,W+A-,brass,0.78,0.195,1.8973432779312134,0.11206390708684921,0.9908767938613892,2.0899977684020996,1929.8901588900703,65,127,acoustic
brass_acoustic_012-035-050,W+A-,brass,0.1,0.025,2.1914262771606445,0.1503927856683731,0.9998293519020081,2.039242744445801,870.8534252635817,35,50,acoustic
brass_acoustic_022-049-075,W+A-,brass,0.82,0.205,2.088235378265381,0.07238058000802994,0.9754501581192017,0.00157286471221596,906.9909019605,49,75,acoustic
brass_acoustic_045-039-050,W+A-,brass,0.3,0.075,2.063108205795288,0.026190558448433876,0.9939346313476562,3.621699094772339,787.4869554386077,39,50,acoustic
brass_acoustic_011-049-050,W+A-,brass,0.42,0.105,2.074047327041626,0.13618335127830505,0.9988165497779846,2.9149677753448486,1060.5245410225714,49,50,acoustic
brass_acoustic_013-080-025,W+A-,brass,2.22,0.555,2.204490900039673,0.18388491868972778,0.8307090997695923,2.806234121322632,2359.1243969995617,80,25,acoustic
brass_acoustic_011-043-025,W+A-,brass,0.4,0.1,2.004098892211914,0.2048109918832779,0.9984992742538452,2.3359060287475586,872.9196757667564,43,25,acoustic
brass_acoustic_054-042-127,W+A-,brass,1.82,0.455,1.9916315078735352,0.1356869637966156,0.9771968722343445,2.149350166320801,1152.14737124064,42,127,acoustic
brass_acoustic_044-077-025,W+A-,brass,2.12,0.53,2.22456955909729,0.08633257448673248,0.9974097013473511,0.0,0.0,77,25,acoustic
brass_acoustic_044-077-127,W+A-,brass,2.12,0.53,2.224712371826172,0.08760054409503937,0.9969813823699951,0.0,0.0,77,127,acoustic
brass_acoustic_002-070-025,W+A-,brass,0.62,0.155,2.164337158203125,0.07466515153646469,0.9832685589790344,0.003763095010071993,1131.5172046685595,70,25,acoustic
brass_acoustic_019-082-075,W+A-,brass,0.12,0.03,2.125291585922241,0.16460685431957245,0.9572471380233765,2.8378725051879883,2141.1379199839603,82,75,acoustic
brass_acoustic_045-045-050,W+A-,brass,0.12,0.03,1.9554758071899414,0.018809232860803604,0.9956462383270264,3.6259264945983887,1087.2635064584815,45,50,acoustic
brass_acoustic_012-037-025,W+A-,brass,0.24,0.06,2.0848679542541504,0.19922608137130737,0.997939944267273,0.8387115001678467,851.4712762848194,37,25,acoustic
brass_acoustic_063-074-075,W+A-,brass,3.08,0.77,2.2138819694519043,0.1752803772687912,0.9958768486976624,1.7143049240112305,1443.6354380142166,74,75,acoustic
brass_acoustic_021-088-050,W+A-,brass,1.34,0.335,2.1654157638549805,0.09779120981693268,0.892398476600647,2.8367109298706055,2529.4026823309205,88,50,acoustic
brass_acoustic_039-081-025,W+A-,brass,0.8,0.2,2.0384061336517334,0.14568279683589935,0.9601207375526428,0.0022994517348706722,1560.2571125123588,81,25,acoustic
brass_acoustic_043-045-075,W+A-,brass,2.48,0.62,2.240272045135498,0.03248797729611397,0.9762592911720276,2.6101627349853516,1088.6043934202094,45,75,acoustic
brass_acoustic_061-075-025,W+A-,brass,0.96,0.24,2.1569066047668457,0.07127733528614044,0.9450579285621643,0.0008250030223280191,1012.9861045467106,75,25,acoustic
brass_acoustic_022-049-127,W+A-,brass,1.0,0.25,2.1429288387298584,0.10207321494817734,0.998735249042511,0.00015797314699739218,1307.3740844368137,49,127,acoustic
brass_acoustic_020-050-127,W+A-,brass,0.12,0.03,1.8726036548614502,0.10861825197935104,0.9800782203674316,2.406332492828369,2132.7817444270304,50,127,acoustic
brass_acoustic_020-036-025,W+A-,brass,0.1,0.025,1.9559184312820435,0.049151938408613205,0.9997235536575317,2.7313358783721924,856.8304820801097,36,25,acoustic
brass_acoustic_004-024-025,W+A-,brass,1.62,0.405,2.135578155517578,0.03411902114748955,0.9815335869789124,2.2081713676452637,1005.6276417844157,24,25,acoustic
brass_acoustic_024-037-127,W+A-,brass,2.88,0.72,2.06494140625,0.10824595391750336,0.9982783794403076,1.6078423261642456,2408.664394357542,37,127,acoustic
brass_acoustic_065-082-100,W+A-,brass,0.02,0.005,1.9920666217803955,0.2103518396615982,0.9800015091896057,1.3762211799621582,2535.6428585953017,82,100,acoustic
brass_acoustic_034-048-050,W+A-,brass,0.2,0.05,2.038637161254883,0.02562442421913147,0.9987803101539612,1.981858253479004,746.7720043215515,48,50,acoustic
brass_acoustic_002-074-050,W+A-,brass,0.28,0.07,2.0526840686798096,0.18362943828105927,0.9652479887008667,0.7415397763252258,1659.458349359866,74,50,acoustic
brass_acoustic_008-051-100,W+A-,brass,0.2,0.05,2.167426824569702,0.18190880119800568,0.9976524710655212,2.4890246391296387,916.165192279666,51,100,acoustic
brass_acoustic_025-079-075,W+A-,brass,0.14,0.035,1.4772192239761353,0.017635948956012726,0.9999547004699707,1.6016919612884521,3472.541307437756,79,75,acoustic
brass_acoustic_045-057-075,W+A-,brass,2.72,0.68,2.1478118896484375,0.0960022583603859,0.9971410036087036,1.1435383558273315,1282.635837534796,57,75,acoustic
brass_acoustic_034-032-050,W+A-,brass,1.82,0.455,2.066617727279663,0.04312882944941521,0.9919214844703674,0.0001294751709792763,1656.0229272040021,32,50,acoustic
brass_acoustic_045-031-100,W+A-,brass,2.94,0.735,2.065077543258667,0.029920514672994614,0.9769919514656067,2.3297348022460938,1256.6074977572162,31,100,acoustic
brass_acoustic_049-076-127,W+A-,brass,1.96,0.49,2.116866111755371,0.06882625818252563,0.9896585941314697,1.7532553672790527,3019.1007454860273,76,127,acoustic
brass_acoustic_008-030-127,W+A-,brass,0.24,0.06,2.118443250656128,0.060666169971227646,0.9802823066711426,2.3631014823913574,1049.182900508801,30,127,acoustic
brass_acoustic_020-076-050,W+A-,brass,1.0,0.25,2.095965623855591,0.06461501121520996,0.9501460790634155,0.0001716622937237844,1425.1563859138773,76,50,acoustic
brass_acoustic_054-074-100,W+A-,brass,2.58,0.645,2.1130077838897705,0.05759604647755623,0.9951329231262207,2.8102800846099854,1435.2969268001543,74,100,acoustic
brass_acoustic_066-077-075,W+A-,brass,1.78,0.445,1.8573229312896729,0.039177682250738144,0.9839970469474792,3.4002702236175537,3365.2486146452165,77,75,acoustic
brass_acoustic_048-061-025,W+A-,brass,3.56,0.89,2.151535749435425,0.11209401488304138,0.9933023452758789,0.0004054984310641885,1049.4868094958185,61,25,acoustic
brass_acoustic_051-041-025,W+A-,brass,1.74,0.435,2.015943765640259,0.13144195079803467,0.995083212852478,0.037252604961395264,728.1558548997633,41,25,acoustic
brass_acoustic_004-069-050,W+A-,brass,0.1,0.025,2.015298843383789,0.1663716435432434,0.9935888051986694,2.1261472702026367,1289.9630871836503,69,50,acoustic
brass_acoustic_003-048-127,W+A-,brass,0.7,0.175,1.573569893836975,0.04454030841588974,0.9816647171974182,2.6515445709228516,1295.7273105735535,48,127,acoustic
brass_acoustic_019-065-127,W+A-,brass,0.58,0.145,2.1537880897521973,0.0927181988954544,0.9421058297157288,0.0258304625749588,2244.3777197971367,65,127,acoustic
brass_acoustic_032-072-100,W+A-,brass,1.3,0.325,1.9080631732940674,0.12352907657623291,0.9988726377487183,2.8305747509002686,1655.9685411082826,72,100,acoustic
brass_acoustic_034-046-075,W+A-,brass,0.26,0.065,2.0556583404541016,0.04926476255059242,0.9979538321495056,2.1662731170654297,756.7679205272053,46,75,acoustic
brass_acoustic_002-041-100,W+A-,brass,0.86,0.215,2.0259809494018555,0.11671499162912369,0.9875798225402832,0.00014543916040565819,1339.679530708713,41,100,acoustic
brass_acoustic_002-062-127,W+A-,brass,1.0,0.25,1.9227581024169922,0.09938957542181015,0.997298538684845,0.00017862181994132698,1383.0697875777737,62,127,acoustic
brass_acoustic_041-077-075,W+A-,brass,0.88,0.22,2.1085314750671387,0.09115614742040634,0.9908424019813538,0.7103914022445679,2041.071118900479,77,75,acoustic
brass_acoustic_060-039-050,W+A-,brass,2.96,0.74,2.201310634613037,0.11435134708881378,0.9949106574058533,2.033280372619629,957.8467615256637,39,50,acoustic
brass_acoustic_045-026-075,W+A-,brass,3.04,0.76,2.2134649753570557,0.04718708619475365,0.9798355102539062,0.879652738571167,917.7874109898432,26,75,acoustic
brass_acoustic_004-070-075,W+A-,brass,0.6,0.15,2.0886383056640625,0.13956868648529053,0.9661369323730469,2.91633939743042,1199.4606555534608,70,75,acoustic
brass_acoustic_062-046-100,W+A-,brass,1.0,0.25,1.9793225526809692,0.13671959936618805,0.9609050154685974,3.042665481567383,1038.0684534464162,46,100,acoustic
brass_acoustic_041-036-075,W+A-,brass,0.36,0.09,2.196808099746704,0.09477732330560684,0.9883979558944702,3.137376070022583,676.9506569599581,36,75,acoustic
brass_acoustic_066-063-075,W+A-,brass,0.22,0.055,2.017759323120117,0.0839490219950676,0.9989755749702454,4.039533615112305,1359.1070003925945,63,75,acoustic
brass_acoustic_061-067-025,W+A-,brass,0.76,0.19,2.1289618015289307,0.10084966570138931,0.995585560798645,0.003021025098860264,1110.691888632534,67,25,acoustic
brass_acoustic_008-043-127,W+A-,brass,0.34,0.085,2.209268093109131,0.061625950038433075,0.9633756875991821,1.5640299320220947,813.2732677433756,43,127,acoustic
brass_acoustic_056-053-127,W+A-,brass,1.78,0.445,2.0620861053466797,0.2535984516143799,0.9974240660667419,3.886312484741211,1553.5139608443733,53,127,acoustic
brass_acoustic_066-058-127,W+A-,brass,0.3,0.075,1.9381096363067627,0.1509278416633606,0.997962236404419,3.4004671573638916,3303.8144751047585,58,127,acoustic
brass_acoustic_000-027-100,W+A-,brass,0.1,0.025,2.143087148666382,0.0653393566608429,0.9816165566444397,2.689821481704712,695.3406660737642,27,100,acoustic
brass_acoustic_063-044-025,W+A-,brass,3.42,0.855,2.1836090087890625,0.09616534411907196,0.9926380515098572,0.010066553950309753,1064.018561080714,44,25,acoustic
brass_acoustic_018-070-050,W+A-,brass,1.54,0.385,1.9174511432647705,0.33028605580329895,0.9802203178405762,3.0089468955993652,1526.288057110066,70,50,acoustic
brass_acoustic_002-051-127,W+A-,brass,0.82,0.205,2.1344192028045654,0.10934174805879593,0.9931989312171936,0.00036190758692100644,1508.3753366316628,51,127,acoustic
brass_acoustic_031-079-075,W+A-,brass,1.42,0.355,2.1726064682006836,0.1690768301486969,0.9687894582748413,0.28792840242385864,1650.1222715277966,79,75,acoustic
brass_acoustic_058-077-100,W+A-,brass,1.14,0.285,2.023435354232788,0.11908227950334549,0.9959999918937683,3.1762006282806396,2057.807774885244,77,100,acoustic
brass_acoustic_036-071-100,W+A-,brass,1.74,0.435,1.7530208826065063,0.13734778761863708,0.9964324235916138,2.367385149002075,1892.836605007334,71,100,acoustic
brass_acoustic_050-041-050,W+A-,brass,2.42,0.605,1.8148753643035889,0.40683865547180176,0.9887620806694031,3.6060562133789062,1104.9154593496798,41,50,acoustic
brass_acoustic_047-088-025,W+A-,brass,0.0,0.0,1.8565911054611206,0.2988053262233734,0.9647760391235352,1.56440007686615,1938.382782667386,88,25,acoustic
brass_acoustic_019-061-100,W+A-,brass,1.02,0.255,2.0929133892059326,0.0916350781917572,0.9995671510696411,7.004996587056667e-05,1737.5446937510173,61,100,acoustic
brass_acoustic_005-085-100,W+A-,brass,1.9,0.475,1.952781319618225,0.3011012673377991,0.9689367413520813,2.476405620574951,1838.0244337284066,85,100,acoustic
brass_acoustic_066-058-075,W+A-,brass,0.88,0.22,2.0317468643188477,0.1459338515996933,0.9981159567832947,3.524038553237915,1668.1547904717927,58,75,acoustic
brass_acoustic_045-062-127,W+A-,brass,1.26,0.315,2.0083463191986084,0.057265255600214005,0.9728177189826965,3.0362541675567627,942.4582217402665,62,127,acoustic
brass_acoustic_043-051-100,W+A-,brass,0.18,0.045,2.2330548763275146,0.0675090104341507,0.9994276165962219,3.473219394683838,725.9746946568067,51,100,acoustic
brass_acoustic_045-033-025,W+A-,brass,0.38,0.095,2.086890935897827,0.031798601150512695,0.9955925345420837,2.7368431091308594,450.5531919613615,33,25,acoustic
brass_acoustic_002-052-050,W+A-,brass,0.1,0.025,2.1889939308166504,0.22335733473300934,0.9975070953369141,2.9036340713500977,962.6684383446583,52,50,acoustic
brass_acoustic_014-073-100,W+A-,brass,1.76,0.44,2.148561716079712,0.22414059937000275,0.994131863117218,1.79066801071167,2362.375499698789,73,100,acoustic
brass_acoustic_040-084-127,W+A-,brass,0.26,0.065,2.184797763824463,0.09455322474241257,0.9777304530143738,3.353449583053589,2681.4359580564706,84,127,acoustic
brass_acoustic_019-056-025,W+A-,brass,0.2,0.05,1.9578899145126343,0.3229562044143677,0.9757886528968811,1.8684653043746948,1447.6986618382255,56,25,acoustic
brass_acoustic_039-077-050,W+A-,brass,0.08,0.02,2.1724259853363037,0.18733803927898407,0.9966282844543457,2.8856277465820312,1785.7791960957363,77,50,acoustic
brass_acoustic_052-052-127,W+A-,brass,0.66,0.165,1.774982213973999,0.0735928937792778,0.9913989901542664,4.2558698654174805,1784.816744045815,52,127,acoustic
brass_acoustic_000-057-127,W+A-,brass,0.78,0.195,1.412778615951538,0.033247873187065125,0.967202365398407,2.2983036041259766,1661.1368070313467,57,127,acoustic
brass_acoustic_040-079-075,W+A-,brass,0.62,0.155,2.0639724731445312,0.03477334976196289,0.998600959777832,1.8904356956481934,2754.2556382721073,79,75,acoustic
brass_acoustic_041-051-075,W+A-,brass,0.38,0.095,2.2153232097625732,0.20060700178146362,0.9993913769721985,2.6354055404663086,1072.137691199806,51,75,acoustic
brass_acoustic_026-040-050,W+A-,brass,0.1,0.025,2.035371780395508,0.1135893166065216,0.9691550731658936,3.282160997390747,734.6483582225271,40,50,acoustic
brass_acoustic_024-042-075,W+A-,brass,2.12,0.53,1.7542533874511719,0.3210829794406891,0.9999274015426636,2.316326141357422,1483.339022826567,42,75,acoustic
brass_acoustic_035-082-127,W+A-,brass,1.34,0.335,1.8867511749267578,0.0988273173570633,0.9944689273834229,3.501321315765381,1795.6359703646344,82,127,acoustic
brass_acoustic_060-037-075,W+A-,brass,0.24,0.06,1.930436372756958,0.21680787205696106,0.9921699166297913,3.0146141052246094,743.8771643711302,37,75,acoustic
brass_acoustic_061-077-100,W+A-,brass,1.46,0.365,2.0320117473602295,0.05006612092256546,0.9632968306541443,9.100632269110065e-06,1559.4079709470984,77,100,acoustic
brass_acoustic_013-088-127,W+A-,brass,1.64,0.41,2.056222677230835,0.07993300259113312,0.8775728940963745,2.964714765548706,2659.7794859705905,88,127,acoustic
brass_acoustic_066-076-050,W+A-,brass,1.6,0.4,2.124486207962036,0.1184564009308815,0.9872012734413147,2.166837692260742,2056.59392762543,76,50,acoustic
brass_acoustic_034-036-050,W+A-,brass,0.24,0.06,2.202674388885498,0.06542425602674484,0.9988704919815063,1.7163939476013184,965.2299726802614,36,50,acoustic
brass_acoustic_034-037-075,W+A-,brass,0.2,0.05,2.2189879417419434,0.05458364263176918,0.9977346658706665,2.3083951473236084,586.8374306932681,37,75,acoustic
brass_acoustic_036-068-127,W+A-,brass,2.56,0.64,2.1604294776916504,0.14098747074604034,0.978026270866394,2.336444854736328,1997.4611138524983,68,127,acoustic
brass_acoustic_007-088-050,W+A-,brass,0.32,0.08,2.1348624229431152,0.10181427747011185,0.894413948059082,3.618929862976074,2389.72006126008,88,50,acoustic
brass_acoustic_044-054-050,W+A-,brass,0.28,0.07,1.9131739139556885,0.31842270493507385,0.935693621635437,0.8048770427703857,2541.1174181794904,54,50,acoustic
brass_acoustic_004-030-075,W+A-,brass,1.6,0.4,2.120061159133911,0.04147310182452202,0.946509063243866,3.386302947998047,1150.3069166276002,30,75,acoustic
brass_acoustic_025-064-075,W+A-,brass,0.5,0.125,2.195347309112549,0.13679470121860504,0.9999517202377319,0.5119409561157227,2022.2701639009397,64,75,acoustic
brass_electronic_001-071-127,W+A-,brass,2.16,0.54,1.8042199611663818,0.024340545758605003,0.8263671398162842,3.2034380435943604,2643.4276004413123,71,127,electronic
brass_acoustic_002-034-075,W+A-,brass,0.12,0.03,2.220954418182373,0.08591555058956146,0.9952529072761536,2.7152984142303467,904.1314218415741,34,75,acoustic
brass_acoustic_013-073-025,W+A-,brass,0.02,0.005,1.954763412475586,0.16285079717636108,0.900154173374176,3.446535110473633,1719.4892471770804,73,25,acoustic
brass_acoustic_044-072-050,W+A-,brass,2.12,0.53,2.2264151573181152,0.08988161385059357,0.9984989166259766,0.0,0.0,72,50,acoustic
brass_acoustic_008-027-100,W+A-,brass,0.42,0.105,2.241506576538086,0.08498693257570267,0.9949448704719543,2.2357242107391357,840.89065896571,27,100,acoustic
brass_acoustic_058-079-075,W+A-,brass,0.66,0.165,2.135289430618286,0.09197494387626648,0.9950723052024841,3.693648338317871,1945.1721148613096,79,75,acoustic
brass_acoustic_062-067-127,W+A-,brass,1.18,0.295,2.055276870727539,0.2793988585472107,0.9365518093109131,3.8042216300964355,1493.5129182948765,67,127,acoustic
brass_acoustic_014-088-127,W+A-,brass,0.22,0.055,2.097465753555298,0.13296613097190857,0.9129680395126343,3.221073627471924,2534.3772311551274,88,127,acoustic
brass_acoustic_036-072-025,W+A-,brass,3.64,0.91,2.055449962615967,0.13232679665088654,0.9602681994438171,0.0003781552950385958,1176.9914248782447,72,25,acoustic
brass_acoustic_043-026-025,W+A-,brass,0.4,0.1,2.174692392349243,0.046069711446762085,0.9930537343025208,2.8526790142059326,1008.3878477652504,26,25,acoustic
brass_acoustic_008-038-127,W+A-,brass,2.08,0.52,2.0687451362609863,0.03741057217121124,0.9989004135131836,0.013758251443505287,917.1673261998673,38,127,acoustic
brass_acoustic_040-080-100,W+A-,brass,1.48,0.37,2.1908111572265625,0.06461580842733383,0.9978905320167542,1.2724858522415161,2305.7248581948324,80,100,acoustic
brass_acoustic_066-076-127,W+A-,brass,2.46,0.615,2.108358144760132,0.07906103879213333,0.9777458310127258,3.0713369846343994,3755.2118250611265,76,127,acoustic
brass_acoustic_029-055-127,W+A-,brass,0.2,0.05,2.135017156600952,0.14677117764949799,0.9910256266593933,3.1442601680755615,955.9564013630047,55,127,acoustic
brass_acoustic_004-068-075,W+A-,brass,0.26,0.065,2.2027390003204346,0.17663641273975372,0.958470344543457,2.9674108028411865,1482.9113176194367,68,75,acoustic
brass_acoustic_019-052-127,W+A-,brass,0.02,0.005,1.4135104417800903,0.36613601446151733,0.9937583208084106,0.3735046684741974,1113.5438123168633,52,127,acoustic
brass_acoustic_040-062-127,W+A-,brass,2.14,0.535,2.0730843544006348,0.19313432276248932,0.9999392032623291,0.08826327323913574,1116.0880727764406,62,127,acoustic
brass_acoustic_027-052-100,W+A-,brass,0.86,0.215,1.8057972192764282,0.316317617893219,0.9972757697105408,2.767307758331299,1573.7286230785185,52,100,acoustic
brass_acoustic_043-054-075,W+A-,brass,0.36,0.09,1.9365251064300537,0.019784437492489815,0.9804881811141968,4.497352600097656,956.7043916144738,54,75,acoustic
brass_acoustic_024-056-127,W+A-,brass,0.76,0.19,1.9653258323669434,0.14658208191394806,0.9939653277397156,2.8346450328826904,2071.170394807756,56,127,acoustic
brass_acoustic_039-077-127,W+A-,brass,2.12,0.53,2.2234301567077637,0.08929017186164856,0.9893355965614319,0.0,0.0,77,127,acoustic
brass_acoustic_056-064-127,W+A-,brass,1.8,0.45,1.8950424194335938,0.18893788754940033,0.9952278733253479,3.2402889728546143,2115.134373285769,64,127,acoustic
brass_acoustic_054-048-127,W+A-,brass,0.44,0.11,2.0510687828063965,0.09706684201955795,0.99568772315979,3.3022122383117676,1203.0448730211472,48,127,acoustic
brass_acoustic_024-034-075,W+A-,brass,1.38,0.345,1.9679481983184814,0.16933079063892365,0.9994009137153625,1.884979009628296,1223.9886624279145,34,75,acoustic
brass_acoustic_061-070-025,W+A-,brass,0.14,0.035,1.819528341293335,0.08573707193136215,0.9950700402259827,2.298457384109497,1168.8583599441024,70,25,acoustic
brass_acoustic_028-057-050,W+A-,brass,0.54,0.135,1.668529987335205,0.054186731576919556,0.9985432624816895,2.45565128326416,1289.3281519925865,57,50,acoustic
brass_acoustic_042-046-050,W+A-,brass,2.44,0.61,2.177001476287842,0.07819914817810059,0.9974969625473022,0.842347264289856,570.0123813999916,46,50,acoustic
brass_acoustic_045-060-075,W+A-,brass,0.2,0.05,2.031712293624878,0.041754838079214096,0.98736971616745,4.460941314697266,537.3977896871761,60,75,acoustic
brass_acoustic_047-081-100,W+A-,brass,1.32,0.33,1.8903354406356812,0.0651666671037674,0.9920255541801453,3.9100430011749268,2475.703404215394,81,100,acoustic
brass_acoustic_028-058-127,W+A-,brass,1.22,0.305,2.143195867538452,0.06153455004096031,0.9981039762496948,2.31010103225708,2259.8682589904474,58,127,acoustic
brass_acoustic_044-090-075,W+A-,brass,0.22,0.055,2.1891818046569824,0.07040903717279434,0.9997063875198364,1.3474947214126587,3107.842631962932,90,75,acoustic
brass_acoustic_020-073-050,W+A-,brass,0.1,0.025,2.0623743534088135,0.18634624779224396,0.9875943660736084,1.7311336994171143,1336.8423215700352,73,50,acoustic
brass_acoustic_030-038-075,W+A-,brass,0.14,0.035,2.1869494915008545,0.08370056003332138,0.9997410178184509,3.1655163764953613,699.9064514891445,38,75,acoustic
brass_electronic_000-082-127,W+A-,brass,1.62,0.405,2.074333667755127,0.028400758281350136,0.3316735625267029,3.1777219772338867,2959.3723215995924,82,127,electronic
brass_acoustic_065-079-075,W+A-,brass,1.66,0.415,2.1388158798217773,0.08569405972957611,0.9931590557098389,1.1592049598693848,1920.1169293579817,79,75,acoustic
brass_acoustic_029-046-127,W+A-,brass,1.42,0.355,1.735329270362854,0.08068638294935226,0.9960940480232239,3.1815450191497803,1339.6410039545008,46,127,acoustic
brass_acoustic_018-079-127,W+A-,brass,0.06,0.015,2.0992822647094727,0.0434807725250721,0.9838237166404724,2.905214309692383,2784.2796222860125,79,127,acoustic
brass_acoustic_011-053-075,W+A-,brass,0.1,0.025,2.170013666152954,0.19781674444675446,0.997877836227417,3.4935600757598877,838.1089730666021,53,75,acoustic
brass_acoustic_030-067-025,W+A-,brass,1.06,0.265,2.17936372756958,0.13327422738075256,0.9927895069122314,4.759310245513916,1209.8802475653647,67,25,acoustic
brass_acoustic_034-030-025,W+A-,brass,0.24,0.06,2.2465877532958984,0.09069596230983734,0.9984669089317322,1.4774597883224487,963.8225685462835,30,25,acoustic
brass_acoustic_066-053-025,W+A-,brass,0.12,0.03,1.9424550533294678,0.028238991275429726,0.9961845278739929,4.883656978607178,1208.799656665008,53,25,acoustic
brass_acoustic_027-053-025,W+A-,brass,3.54,0.885,2.1461446285247803,0.09951603412628174,0.994540274143219,0.03589930385351181,1012.4256580743394,53,25,acoustic
brass_acoustic_001-035-050,W+A-,brass,1.34,0.335,1.9305673837661743,0.2171095907688141,0.9980289340019226,2.420487880706787,960.9913053097166,35,50,acoustic
brass_acoustic_053-056-025,W+A-,brass,0.42,0.105,2.100572347640991,0.04556063190102577,0.9863922595977783,4.375936985015869,1055.6930220460906,56,25,acoustic
brass_acoustic_054-051-127,W+A-,brass,0.34,0.085,2.1154894828796387,0.16046912968158722,0.9964227676391602,3.2262144088745117,1596.6255463363675,51,127,acoustic
brass_acoustic_007-083-025,W+A-,brass,0.04,0.01,2.1053833961486816,0.0947486013174057,0.9448915123939514,3.8898167610168457,2456.600876732025,83,25,acoustic
brass_acoustic_020-075-127,W+A-,brass,0.22,0.055,2.1761350631713867,0.08542973548173904,0.9975875020027161,1.6491055488586426,1833.7895549965594,75,127,acoustic
brass_acoustic_004-039-025,W+A-,brass,1.18,0.295,2.1678266525268555,0.10205161571502686,0.9970977902412415,2.9806277751922607,648.4602032325777,39,25,acoustic
brass_acoustic_013-074-050,W+A-,brass,1.82,0.455,2.1797149181365967,0.09911429136991501,0.9964658617973328,2.9383931159973145,1869.7317888551108,74,50,acoustic
brass_acoustic_061-075-050,W+A-,brass,0.3,0.075,2.141413450241089,0.15704309940338135,0.9449000358581543,1.5416561365127563,1697.6654329206326,75,50,acoustic
brass_acoustic_053-057-050,W+A-,brass,1.04,0.26,2.0831820964813232,0.1093561202287674,0.9491968750953674,4.060423851013184,1085.0414912280598,57,50,acoustic
brass_acoustic_040-071-025,W+A-,brass,1.6,0.4,2.1504080295562744,0.07766149193048477,0.9950395822525024,9.101952969103877e-07,2244.6877462364428,71,25,acoustic
brass_acoustic_052-073-127,W+A-,brass,2.3,0.575,1.653841495513916,0.017549922689795494,0.6277918219566345,2.769468307495117,3918.0697017041593,73,127,acoustic
brass_acoustic_055-074-127,W+A-,brass,1.48,0.37,1.7369606494903564,0.07427848875522614,0.9967172145843506,2.5098114013671875,1849.5887026110952,74,127,acoustic
brass_acoustic_027-074-127,W+A-,brass,2.26,0.565,2.0066092014312744,0.06258565187454224,0.9954280257225037,2.5150818824768066,2127.9494950422795,74,127,acoustic
brass_acoustic_066-071-100,W+A-,brass,0.34,0.085,1.8875609636306763,0.08464764058589935,0.9928184747695923,3.232720136642456,3066.177379332385,71,100,acoustic
brass_acoustic_002-058-050,W+A-,brass,0.12,0.03,2.009770631790161,0.3124323785305023,0.9950947165489197,1.4764586687088013,905.6749785022745,58,50,acoustic
brass_acoustic_056-066-100,W+A-,brass,0.32,0.08,2.072627067565918,0.1290823519229889,0.9422709941864014,3.799626350402832,1819.3253203664533,66,100,acoustic
brass_acoustic_026-026-127,W+A-,brass,2.22,0.555,2.037935972213745,0.10691159963607788,0.9995241761207581,1.934810757637024,683.0032379230515,26,127,acoustic
brass_acoustic_054-075-127,W+A-,brass,2.46,0.615,1.7771823406219482,0.04741537570953369,0.9885030388832092,2.555804967880249,1997.3089793267636,75,127,acoustic
brass_acoustic_034-041-025,W+A-,brass,0.12,0.03,2.1369948387145996,0.03578117862343788,0.9992769956588745,3.139385461807251,1105.7577052601196,41,25,acoustic
brass_acoustic_031-082-050,W+A-,brass,2.2,0.55,2.2290091514587402,0.08061892539262772,0.9916885495185852,1.4015308618545532,2025.263713071455,82,50,acoustic
brass_acoustic_008-040-100,W+A-,brass,0.42,0.105,2.1690807342529297,0.05587189272046089,0.9350652098655701,0.5985220670700073,769.2550900176971,40,100,acoustic
brass_acoustic_026-054-025,W+A-,brass,1.18,0.295,2.126075506210327,0.04694944620132446,0.994224488735199,3.74076509475708,722.9627769291067,54,25,acoustic
brass_acoustic_041-076-075,W+A-,brass,2.46,0.615,2.101313829421997,0.21465280652046204,0.9746262431144714,1.951893925666809,1571.926609330452,76,75,acoustic
brass_acoustic_020-041-100,W+A-,brass,0.78,0.195,2.1659393310546875,0.08547500520944595,0.9825027585029602,0.0005366678815335035,1273.3172976107053,41,100,acoustic
brass_acoustic_032-081-050,W+A-,brass,1.32,0.33,1.857770562171936,0.23069702088832855,0.9851225018501282,3.9947121143341064,1607.5101296284643,81,50,acoustic
brass_acoustic_049-083-127,W+A-,brass,2.66,0.665,1.940121054649353,0.09382547438144684,0.9682939648628235,3.464580774307251,2275.8873690880505,83,127,acoustic
brass_acoustic_033-049-050,W+A-,brass,1.76,0.44,2.1572976112365723,0.12518921494483948,0.9938173294067383,3.26037335395813,1168.69463789518,49,50,acoustic
brass_acoustic_028-057-100,W+A-,brass,1.84,0.46,1.993720293045044,0.11096793413162231,0.9949652552604675,1.6821067333221436,1519.495251275386,57,100,acoustic
