utt_id,audio_path,label,fold
bass_synthetic_120-103-075,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_120-103-075.wav,bass,3
bass_synthetic_097-042-075,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_097-042-075.wav,bass,2
bass_synthetic_036-087-100,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_036-087-100.wav,bass,2
bass_synthetic_001-095-100,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_001-095-100.wav,bass,3
bass_synthetic_108-075-025,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_108-075-025.wav,bass,3
bass_synthetic_027-088-050,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_027-088-050.wav,bass,5
bass_synthetic_115-080-050,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_115-080-050.wav,bass,5
bass_synthetic_082-051-127,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_082-051-127.wav,bass,2
bass_synthetic_064-020-025,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_064-020-025.wav,bass,4
bass_synthetic_075-021-025,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_075-021-025.wav,bass,1
bass_synthetic_002-060-075,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_002-060-075.wav,bass,2
bass_synthetic_026-070-075,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_026-070-075.wav,bass,3
bass_synthetic_063-063-100,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_063-063-100.wav,bass,3
bass_synthetic_119-048-127,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_119-048-127.wav,bass,5
bass_electronic_007-032-025,/mnt/tmp/datasets/music/nsynth/train_30k/bass_electronic_007-032-025.wav,bass,5
bass_synthetic_083-057-025,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_083-057-025.wav,bass,1
bass_synthetic_119-050-075,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_119-050-075.wav,bass,5
bass_synthetic_042-029-127,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_042-029-127.wav,bass,5
bass_synthetic_137-090-127,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_137-090-127.wav,bass,1
bass_synthetic_115-095-050,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_115-095-050.wav,bass,1
bass_synthetic_031-108-050,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_031-108-050.wav,bass,5
bass_synthetic_023-061-075,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_023-061-075.wav,bass,3
bass_synthetic_014-085-127,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_014-085-127.wav,bass,3
bass_synthetic_015-095-127,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_015-095-127.wav,bass,5
bass_synthetic_103-047-100,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_103-047-100.wav,bass,4
bass_electronic_017-063-075,/mnt/tmp/datasets/music/nsynth/train_30k/bass_electronic_017-063-075.wav,bass,4
bass_synthetic_117-032-100,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_117-032-100.wav,bass,2
bass_synthetic_095-082-075,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_095-082-075.wav,bass,5
bass_synthetic_036-076-075,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_036-076-075.wav,bass,5
bass_synthetic_018-081-050,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_018-081-050.wav,bass,5
bass_synthetic_067-044-100,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_067-044-100.wav,bass,4
bass_synthetic_074-108-127,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_074-108-127.wav,bass,4
bass_synthetic_020-079-025,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_020-079-025.wav,bass,5
bass_synthetic_032-094-025,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_032-094-025.wav,bass,4
bass_synthetic_071-045-025,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_071-045-025.wav,bass,3
bass_synthetic_019-055-075,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_019-055-075.wav,bass,3
bass_electronic_023-042-127,/mnt/tmp/datasets/music/nsynth/train_30k/bass_electronic_023-042-127.wav,bass,5
bass_synthetic_099-089-050,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_099-089-050.wav,bass,5
bass_synthetic_133-025-127,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_133-025-127.wav,bass,2
bass_synthetic_041-039-100,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_041-039-100.wav,bass,3
bass_synthetic_085-055-025,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_085-055-025.wav,bass,1
bass_synthetic_070-041-050,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_070-041-050.wav,bass,4
bass_synthetic_138-077-050,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_138-077-050.wav,bass,2
bass_synthetic_089-030-075,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_089-030-075.wav,bass,3
bass_synthetic_017-059-025,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_017-059-025.wav,bass,3
bass_synthetic_079-102-075,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_079-102-075.wav,bass,1
bass_electronic_003-048-127,/mnt/tmp/datasets/music/nsynth/train_30k/bass_electronic_003-048-127.wav,bass,4
bass_synthetic_097-050-075,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_097-050-075.wav,bass,3
bass_synthetic_091-020-050,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_091-020-050.wav,bass,5
bass_synthetic_044-021-100,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_044-021-100.wav,bass,5
bass_synthetic_115-091-025,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_115-091-025.wav,bass,3
bass_synthetic_011-057-100,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_011-057-100.wav,bass,5
bass_synthetic_006-083-127,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_006-083-127.wav,bass,1
bass_synthetic_000-088-025,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_000-088-025.wav,bass,5
bass_synthetic_083-087-100,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_083-087-100.wav,bass,4
bass_synthetic_118-100-127,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_118-100-127.wav,bass,1
bass_synthetic_022-103-025,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_022-103-025.wav,bass,3
bass_synthetic_025-043-127,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_025-043-127.wav,bass,5
bass_synthetic_038-027-050,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_038-027-050.wav,bass,2
bass_synthetic_060-089-127,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_060-089-127.wav,bass,4
bass_synthetic_145-038-127,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_145-038-127.wav,bass,2
bass_synthetic_089-035-025,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_089-035-025.wav,bass,3
bass_synthetic_013-061-127,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_013-061-127.wav,bass,1
bass_synthetic_023-064-050,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_023-064-050.wav,bass,4
bass_synthetic_004-037-075,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_004-037-075.wav,bass,4
bass_synthetic_110-074-100,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_110-074-100.wav,bass,5
bass_synthetic_055-042-050,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_055-042-050.wav,bass,1
bass_synthetic_061-097-025,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_061-097-025.wav,bass,1
bass_synthetic_056-055-025,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_056-055-025.wav,bass,3
bass_synthetic_108-067-075,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_108-067-075.wav,bass,4
bass_synthetic_038-085-025,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_038-085-025.wav,bass,4
bass_synthetic_127-108-075,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_127-108-075.wav,bass,2
bass_synthetic_084-043-100,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_084-043-100.wav,bass,2
bass_synthetic_061-055-127,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_061-055-127.wav,bass,5
bass_synthetic_092-062-100,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_092-062-100.wav,bass,1
bass_synthetic_011-051-075,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_011-051-075.wav,bass,3
bass_synthetic_001-020-050,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_001-020-050.wav,bass,2
bass_synthetic_143-076-100,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_143-076-100.wav,bass,3
bass_synthetic_071-068-100,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_071-068-100.wav,bass,2
bass_synthetic_001-063-100,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_001-063-100.wav,bass,3
bass_synthetic_088-091-127,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_088-091-127.wav,bass,3
bass_synthetic_004-057-100,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_004-057-100.wav,bass,2
bass_synthetic_040-088-100,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_040-088-100.wav,bass,4
bass_synthetic_002-093-050,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_002-093-050.wav,bass,5
bass_synthetic_019-078-100,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_019-078-100.wav,bass,3
bass_synthetic_077-069-050,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_077-069-050.wav,bass,5
bass_synthetic_022-026-100,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_022-026-100.wav,bass,3
bass_synthetic_006-069-050,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_006-069-050.wav,bass,2
bass_synthetic_020-083-100,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_020-083-100.wav,bass,4
bass_synthetic_018-066-075,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_018-066-075.wav,bass,3
bass_synthetic_128-095-075,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_128-095-075.wav,bass,2
bass_synthetic_139-093-050,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_139-093-050.wav,bass,4
bass_synthetic_095-053-100,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_095-053-100.wav,bass,2
bass_synthetic_137-097-050,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_137-097-050.wav,bass,2
bass_synthetic_143-043-025,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_143-043-025.wav,bass,1
bass_synthetic_063-060-127,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_063-060-127.wav,bass,3
bass_synthetic_012-066-050,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_012-066-050.wav,bass,3
bass_synthetic_074-027-127,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_074-027-127.wav,bass,3
bass_synthetic_092-094-100,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_092-094-100.wav,bass,5
bass_synthetic_007-030-100,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_007-030-100.wav,bass,3
bass_synthetic_091-038-127,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_091-038-127.wav,bass,2
bass_synthetic_104-058-025,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_104-058-025.wav,bass,4
bass_synthetic_026-088-025,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_026-088-025.wav,bass,3
bass_synthetic_058-030-050,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_058-030-050.wav,bass,1
bass_synthetic_002-090-100,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_002-090-100.wav,bass,4
bass_synthetic_101-027-025,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_101-027-025.wav,bass,3
bass_synthetic_137-063-025,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_137-063-025.wav,bass,1
bass_synthetic_126-045-025,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_126-045-025.wav,bass,4
bass_synthetic_071-083-075,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_071-083-075.wav,bass,2
bass_synthetic_057-046-100,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_057-046-100.wav,bass,3
bass_synthetic_080-088-050,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_080-088-050.wav,bass,3
bass_synthetic_076-054-100,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_076-054-100.wav,bass,2
bass_synthetic_052-050-050,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_052-050-050.wav,bass,3
bass_synthetic_005-108-127,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_005-108-127.wav,bass,5
bass_synthetic_024-038-025,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_024-038-025.wav,bass,2
bass_synthetic_090-025-050,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_090-025-050.wav,bass,4
bass_synthetic_051-077-025,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_051-077-025.wav,bass,4
bass_synthetic_055-073-025,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_055-073-025.wav,bass,5
bass_synthetic_043-080-025,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_043-080-025.wav,bass,3
bass_synthetic_092-091-075,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_092-091-075.wav,bass,1
bass_synthetic_090-095-127,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_090-095-127.wav,bass,5
bass_synthetic_078-037-127,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_078-037-127.wav,bass,5
bass_synthetic_007-039-050,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_007-039-050.wav,bass,5
bass_synthetic_115-064-075,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_115-064-075.wav,bass,1
bass_synthetic_067-082-075,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_067-082-075.wav,bass,4
bass_electronic_026-058-050,/mnt/tmp/datasets/music/nsynth/train_30k/bass_electronic_026-058-050.wav,bass,1
bass_electronic_036-036-025,/mnt/tmp/datasets/music/nsynth/train_30k/bass_electronic_036-036-025.wav,bass,3
bass_electronic_001-059-127,/mnt/tmp/datasets/music/nsynth/train_30k/bass_electronic_001-059-127.wav,bass,4
bass_synthetic_063-087-127,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_063-087-127.wav,bass,5
bass_synthetic_025-021-025,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_025-021-025.wav,bass,3
bass_electronic_009-045-025,/mnt/tmp/datasets/music/nsynth/train_30k/bass_electronic_009-045-025.wav,bass,2
bass_synthetic_071-027-025,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_071-027-025.wav,bass,2
bass_synthetic_115-079-127,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_115-079-127.wav,bass,2
bass_synthetic_132-040-127,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_132-040-127.wav,bass,4
bass_synthetic_097-014-100,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_097-014-100.wav,bass,4
bass_synthetic_070-103-050,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_070-103-050.wav,bass,2
bass_electronic_037-035-127,/mnt/tmp/datasets/music/nsynth/train_30k/bass_electronic_037-035-127.wav,bass,2
bass_synthetic_096-065-050,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_096-065-050.wav,bass,5
bass_synthetic_099-021-127,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_099-021-127.wav,bass,4
bass_synthetic_043-038-075,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_043-038-075.wav,bass,1
bass_synthetic_131-066-025,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_131-066-025.wav,bass,5
bass_synthetic_017-024-025,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_017-024-025.wav,bass,2
bass_synthetic_115-056-025,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_115-056-025.wav,bass,1
bass_synthetic_024-050-025,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_024-050-025.wav,bass,4
bass_synthetic_024-032-075,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_024-032-075.wav,bass,1
bass_synthetic_106-091-100,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_106-091-100.wav,bass,2
bass_electronic_019-062-127,/mnt/tmp/datasets/music/nsynth/train_30k/bass_electronic_019-062-127.wav,bass,2
bass_synthetic_119-072-127,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_119-072-127.wav,bass,2
bass_synthetic_097-019-100,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_097-019-100.wav,bass,3
bass_synthetic_032-083-100,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_032-083-100.wav,bass,4
bass_synthetic_077-066-075,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_077-066-075.wav,bass,5
bass_synthetic_085-028-025,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_085-028-025.wav,bass,2
bass_synthetic_080-056-127,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_080-056-127.wav,bass,3
bass_electronic_024-055-100,/mnt/tmp/datasets/music/nsynth/train_30k/bass_electronic_024-055-100.wav,bass,3
bass_synthetic_020-094-127,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_020-094-127.wav,bass,4
bass_synthetic_115-077-127,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_115-077-127.wav,bass,5
bass_electronic_023-055-100,/mnt/tmp/datasets/music/nsynth/train_30k/bass_electronic_023-055-100.wav,bass,5
bass_synthetic_010-036-100,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_010-036-100.wav,bass,1
bass_synthetic_055-105-025,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_055-105-025.wav,bass,4
bass_synthetic_032-078-127,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_032-078-127.wav,bass,2
bass_synthetic_072-087-025,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_072-087-025.wav,bass,4
bass_synthetic_030-074-050,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_030-074-050.wav,bass,3
bass_synthetic_028-083-100,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_028-083-100.wav,bass,1
bass_synthetic_136-049-100,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_136-049-100.wav,bass,2
bass_synthetic_071-076-075,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_071-076-075.wav,bass,5
bass_synthetic_065-020-100,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_065-020-100.wav,bass,4
bass_synthetic_052-040-025,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_052-040-025.wav,bass,2
bass_synthetic_132-054-100,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_132-054-100.wav,bass,5
bass_synthetic_118-083-075,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_118-083-075.wav,bass,4
bass_synthetic_060-045-075,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_060-045-075.wav,bass,2
bass_synthetic_085-076-127,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_085-076-127.wav,bass,5
bass_synthetic_037-060-100,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_037-060-100.wav,bass,5
bass_synthetic_046-095-127,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_046-095-127.wav,bass,4
bass_synthetic_096-037-127,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_096-037-127.wav,bass,4
bass_synthetic_127-027-075,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_127-027-075.wav,bass,4
bass_electronic_001-063-100,/mnt/tmp/datasets/music/nsynth/train_30k/bass_electronic_001-063-100.wav,bass,3
bass_synthetic_030-032-025,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_030-032-025.wav,bass,1
bass_synthetic_104-067-127,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_104-067-127.wav,bass,1
bass_electronic_005-025-100,/mnt/tmp/datasets/music/nsynth/train_30k/bass_electronic_005-025-100.wav,bass,3
bass_synthetic_074-108-075,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_074-108-075.wav,bass,3
bass_synthetic_084-084-025,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_084-084-025.wav,bass,5
bass_synthetic_099-072-025,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_099-072-025.wav,bass,4
bass_synthetic_020-093-100,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_020-093-100.wav,bass,1
bass_electronic_037-049-050,/mnt/tmp/datasets/music/nsynth/train_30k/bass_electronic_037-049-050.wav,bass,3
bass_synthetic_086-106-127,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_086-106-127.wav,bass,4
bass_synthetic_079-064-050,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_079-064-050.wav,bass,4
bass_synthetic_025-061-025,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_025-061-025.wav,bass,1
bass_synthetic_131-060-127,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_131-060-127.wav,bass,3
bass_synthetic_065-056-100,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_065-056-100.wav,bass,4
bass_electronic_011-064-127,/mnt/tmp/datasets/music/nsynth/train_30k/bass_electronic_011-064-127.wav,bass,1
bass_synthetic_085-066-050,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_085-066-050.wav,bass,4
bass_synthetic_124-072-050,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_124-072-050.wav,bass,5
bass_synthetic_136-107-075,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_136-107-075.wav,bass,5
bass_synthetic_048-073-127,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_048-073-127.wav,bass,5
bass_synthetic_052-101-075,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_052-101-075.wav,bass,4
bass_synthetic_069-072-050,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_069-072-050.wav,bass,4
bass_synthetic_000-064-100,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_000-064-100.wav,bass,3
bass_synthetic_074-048-127,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_074-048-127.wav,bass,1
bass_synthetic_023-056-100,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_023-056-100.wav,bass,2
bass_synthetic_096-056-100,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_096-056-100.wav,bass,3
bass_synthetic_058-088-127,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_058-088-127.wav,bass,4
bass_synthetic_092-099-025,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_092-099-025.wav,bass,1
bass_electronic_003-041-100,/mnt/tmp/datasets/music/nsynth/train_30k/bass_electronic_003-041-100.wav,bass,4
bass_synthetic_087-105-075,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_087-105-075.wav,bass,3
bass_electronic_019-051-127,/mnt/tmp/datasets/music/nsynth/train_30k/bass_electronic_019-051-127.wav,bass,4
bass_synthetic_115-059-100,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_115-059-100.wav,bass,3
bass_synthetic_106-066-025,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_106-066-025.wav,bass,5
bass_synthetic_120-090-127,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_120-090-127.wav,bass,4
bass_synthetic_143-037-025,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_143-037-025.wav,bass,2
bass_electronic_015-030-025,/mnt/tmp/datasets/music/nsynth/train_30k/bass_electronic_015-030-025.wav,bass,5
bass_synthetic_042-079-025,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_042-079-025.wav,bass,1
bass_synthetic_048-108-100,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_048-108-100.wav,bass,2
bass_synthetic_041-064-075,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_041-064-075.wav,bass,5
bass_synthetic_141-083-100,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_141-083-100.wav,bass,2
bass_synthetic_073-098-100,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_073-098-100.wav,bass,1
bass_synthetic_077-035-050,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_077-035-050.wav,bass,2
bass_synthetic_053-077-100,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_053-077-100.wav,bass,3
bass_synthetic_029-054-100,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_029-054-100.wav,bass,3
bass_synthetic_093-067-050,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_093-067-050.wav,bass,1
bass_synthetic_128-052-127,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_128-052-127.wav,bass,2
bass_synthetic_036-098-075,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_036-098-075.wav,bass,4
bass_synthetic_065-028-075,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_065-028-075.wav,bass,4
bass_synthetic_086-054-050,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_086-054-050.wav,bass,1
bass_synthetic_067-060-075,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_067-060-075.wav,bass,3
bass_electronic_008-040-050,/mnt/tmp/datasets/music/nsynth/train_30k/bass_electronic_008-040-050.wav,bass,2
bass_electronic_017-046-127,/mnt/tmp/datasets/music/nsynth/train_30k/bass_electronic_017-046-127.wav,bass,3
bass_synthetic_019-069-100,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_019-069-100.wav,bass,3
bass_synthetic_102-040-025,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_102-040-025.wav,bass,2
bass_synthetic_121-067-075,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_121-067-075.wav,bass,5
