utt_id,audio_path,emotion,session,gender,duration_s
Ses04F_script01_1_M037,/mnt/ddn/kyudan/IEMOCAP/data/Ses04F_script01_1_M037.wav,angry,Ses04,M,4.26
Ses04M_script01_1_F021,/mnt/ddn/kyudan/IEMOCAP/data/Ses04M_script01_1_F021.wav,angry,Ses04,F,4.12
Ses03M_impro05b_M016,/mnt/ddn/kyudan/IEMOCAP/data/Ses03M_impro05b_M016.wav,angry,Ses03,M,3.72
Ses03F_script03_2_M006,/mnt/ddn/kyudan/IEMOCAP/data/Ses03F_script03_2_M006.wav,angry,Ses03,M,1.71
Ses03M_impro05a_M001,/mnt/ddn/kyudan/IEMOCAP/data/Ses03M_impro05a_M001.wav,angry,Ses03,M,3.95
Ses03F_script03_1_F019,/mnt/ddn/kyudan/IEMOCAP/data/Ses03F_script03_1_F019.wav,happy,Ses03,F,8.602
Ses01F_script01_3_F011,/mnt/ddn/kyudan/IEMOCAP/data/Ses01F_script01_3_F011.wav,happy,Ses01,F,2.772
Ses04F_impro07_F077,/mnt/ddn/kyudan/IEMOCAP/data/Ses04F_impro07_F077.wav,happy,Ses04,F,1.85
Ses01M_script03_1_M013,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_script03_1_M013.wav,happy,Ses01,M,5.65
Ses05F_script02_1_M016,/mnt/ddn/kyudan/IEMOCAP/data/Ses05F_script02_1_M016.wav,happy,Ses05,M,8.282
Ses05F_impro07_F004,/mnt/ddn/kyudan/IEMOCAP/data/Ses05F_impro07_F004.wav,happy,Ses05,F,1.14
Ses03M_impro03_M016,/mnt/ddn/kyudan/IEMOCAP/data/Ses03M_impro03_M016.wav,happy,Ses03,M,2.734
Ses04M_impro03_M022,/mnt/ddn/kyudan/IEMOCAP/data/Ses04M_impro03_M022.wav,happy,Ses04,M,1.82
Ses05F_impro06_M016,/mnt/ddn/kyudan/IEMOCAP/data/Ses05F_impro06_M016.wav,happy,Ses05,M,1.7
Ses02M_impro08_F021,/mnt/ddn/kyudan/IEMOCAP/data/Ses02M_impro08_F021.wav,happy,Ses02,F,7.074
Ses02F_script02_1_M005,/mnt/ddn/kyudan/IEMOCAP/data/Ses02F_script02_1_M005.wav,happy,Ses02,M,4.74
Ses01F_script01_3_F017,/mnt/ddn/kyudan/IEMOCAP/data/Ses01F_script01_3_F017.wav,happy,Ses01,F,2.17
Ses01M_script03_1_M010,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_script03_1_M010.wav,happy,Ses01,M,2.56
Ses05M_script02_2_F038,/mnt/ddn/kyudan/IEMOCAP/data/Ses05M_script02_2_F038.wav,happy,Ses05,F,2.01
Ses04M_impro03_M018,/mnt/ddn/kyudan/IEMOCAP/data/Ses04M_impro03_M018.wav,happy,Ses04,M,10.9
Ses01F_impro03_M023,/mnt/ddn/kyudan/IEMOCAP/data/Ses01F_impro03_M023.wav,happy,Ses01,M,3.69
Ses01F_impro07_M004,/mnt/ddn/kyudan/IEMOCAP/data/Ses01F_impro07_M004.wav,happy,Ses01,M,7.895
Ses05F_impro03_F008,/mnt/ddn/kyudan/IEMOCAP/data/Ses05F_impro03_F008.wav,happy,Ses05,F,4.71
Ses05M_script03_1_M026,/mnt/ddn/kyudan/IEMOCAP/data/Ses05M_script03_1_M026.wav,happy,Ses05,M,4.26
Ses05M_script03_2_M001,/mnt/ddn/kyudan/IEMOCAP/data/Ses05M_script03_2_M001.wav,happy,Ses05,M,3.27
Ses02M_impro03_M015,/mnt/ddn/kyudan/IEMOCAP/data/Ses02M_impro03_M015.wav,happy,Ses02,M,1.689
Ses01F_impro07_F009,/mnt/ddn/kyudan/IEMOCAP/data/Ses01F_impro07_F009.wav,happy,Ses01,F,2.277
Ses05M_script03_1_F006,/mnt/ddn/kyudan/IEMOCAP/data/Ses05M_script03_1_F006.wav,happy,Ses05,F,1.94
Ses03M_script02_1_M023,/mnt/ddn/kyudan/IEMOCAP/data/Ses03M_script02_1_M023.wav,happy,Ses03,M,14.248
Ses01M_impro03_F002,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro03_F002.wav,happy,Ses01,F,1.377
Ses03F_script03_1_M011,/mnt/ddn/kyudan/IEMOCAP/data/Ses03F_script03_1_M011.wav,happy,Ses03,M,2.967
Ses03M_script02_1_M003,/mnt/ddn/kyudan/IEMOCAP/data/Ses03M_script02_1_M003.wav,happy,Ses03,M,7.751
Ses02M_impro07_M010,/mnt/ddn/kyudan/IEMOCAP/data/Ses02M_impro07_M010.wav,happy,Ses02,M,1.44
Ses04F_impro03_M005,/mnt/ddn/kyudan/IEMOCAP/data/Ses04F_impro03_M005.wav,happy,Ses04,M,1.74
Ses04F_impro07_M007,/mnt/ddn/kyudan/IEMOCAP/data/Ses04F_impro07_M007.wav,happy,Ses04,M,6.04
Ses01M_script02_2_M009,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_script02_2_M009.wav,happy,Ses01,M,2.805
Ses05M_script02_1_M019,/mnt/ddn/kyudan/IEMOCAP/data/Ses05M_script02_1_M019.wav,happy,Ses05,M,6.39
Ses05F_script01_3_F001,/mnt/ddn/kyudan/IEMOCAP/data/Ses05F_script01_3_F001.wav,happy,Ses05,F,1.773
Ses04M_script01_3_F008,/mnt/ddn/kyudan/IEMOCAP/data/Ses04M_script01_3_F008.wav,happy,Ses04,F,2.33
Ses03F_impro07_F008,/mnt/ddn/kyudan/IEMOCAP/data/Ses03F_impro07_F008.wav,happy,Ses03,F,3.569
Ses01F_script03_1_M019,/mnt/ddn/kyudan/IEMOCAP/data/Ses01F_script03_1_M019.wav,happy,Ses01,M,5.2
Ses05F_impro07_F026,/mnt/ddn/kyudan/IEMOCAP/data/Ses05F_impro07_F026.wav,happy,Ses05,F,1.24
Ses05M_impro07_M042,/mnt/ddn/kyudan/IEMOCAP/data/Ses05M_impro07_M042.wav,happy,Ses05,M,1.94
Ses04F_impro07_M010,/mnt/ddn/kyudan/IEMOCAP/data/Ses04F_impro07_M010.wav,happy,Ses04,M,3.39
Ses04F_script03_1_F025,/mnt/ddn/kyudan/IEMOCAP/data/Ses04F_script03_1_F025.wav,happy,Ses04,F,2.86
Ses01M_script02_1_M005,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_script02_1_M005.wav,happy,Ses01,M,10.742
Ses01M_impro07_M033,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro07_M033.wav,happy,Ses01,M,1.79
Ses05M_impro03_F015,/mnt/ddn/kyudan/IEMOCAP/data/Ses05M_impro03_F015.wav,happy,Ses05,F,1.81
Ses03M_impro03_F020,/mnt/ddn/kyudan/IEMOCAP/data/Ses03M_impro03_F020.wav,happy,Ses03,F,3.625
Ses03M_script03_1_F008,/mnt/ddn/kyudan/IEMOCAP/data/Ses03M_script03_1_F008.wav,happy,Ses03,F,3.14
Ses03M_impro03_F026,/mnt/ddn/kyudan/IEMOCAP/data/Ses03M_impro03_F026.wav,happy,Ses03,F,3.716
Ses02F_impro03_M026,/mnt/ddn/kyudan/IEMOCAP/data/Ses02F_impro03_M026.wav,happy,Ses02,M,2.751
Ses02F_script03_2_F016,/mnt/ddn/kyudan/IEMOCAP/data/Ses02F_script03_2_F016.wav,happy,Ses02,F,5.26
Ses05M_impro07_F014,/mnt/ddn/kyudan/IEMOCAP/data/Ses05M_impro07_F014.wav,happy,Ses05,F,5.93
Ses01M_script02_1_F024,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_script02_1_F024.wav,happy,Ses01,F,3.03
Ses04F_impro07_M030,/mnt/ddn/kyudan/IEMOCAP/data/Ses04F_impro07_M030.wav,happy,Ses04,M,4.01
Ses01M_script02_1_M002,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_script02_1_M002.wav,happy,Ses01,M,4.928
Ses03M_impro07_F013,/mnt/ddn/kyudan/IEMOCAP/data/Ses03M_impro07_F013.wav,happy,Ses03,F,8.01
Ses05M_impro03_M007,/mnt/ddn/kyudan/IEMOCAP/data/Ses05M_impro03_M007.wav,happy,Ses05,M,10.6
Ses02M_script02_1_M037,/mnt/ddn/kyudan/IEMOCAP/data/Ses02M_script02_1_M037.wav,happy,Ses02,M,4.74
Ses04M_script02_1_M003,/mnt/ddn/kyudan/IEMOCAP/data/Ses04M_script02_1_M003.wav,happy,Ses04,M,8.46
Ses01M_impro07_F011,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro07_F011.wav,happy,Ses01,F,5.96
Ses03M_script01_3_M010,/mnt/ddn/kyudan/IEMOCAP/data/Ses03M_script01_3_M010.wav,happy,Ses03,M,2.399
Ses05M_script03_1_M025,/mnt/ddn/kyudan/IEMOCAP/data/Ses05M_script03_1_M025.wav,happy,Ses05,M,5.43
Ses03M_impro07_M011,/mnt/ddn/kyudan/IEMOCAP/data/Ses03M_impro07_M011.wav,happy,Ses03,M,3.05
Ses04M_impro07_F038,/mnt/ddn/kyudan/IEMOCAP/data/Ses04M_impro07_F038.wav,happy,Ses04,F,5.91
Ses04M_script03_1_F017,/mnt/ddn/kyudan/IEMOCAP/data/Ses04M_script03_1_F017.wav,happy,Ses04,F,3.85
Ses05F_script01_3_F009,/mnt/ddn/kyudan/IEMOCAP/data/Ses05F_script01_3_F009.wav,happy,Ses05,F,3.916
Ses03M_script02_1_M026,/mnt/ddn/kyudan/IEMOCAP/data/Ses03M_script02_1_M026.wav,happy,Ses03,M,2.24
Ses03M_impro07_M000,/mnt/ddn/kyudan/IEMOCAP/data/Ses03M_impro07_M000.wav,happy,Ses03,M,1.444
Ses02M_impro08_F013,/mnt/ddn/kyudan/IEMOCAP/data/Ses02M_impro08_F013.wav,happy,Ses02,F,4.298
Ses03M_script01_3_M045,/mnt/ddn/kyudan/IEMOCAP/data/Ses03M_script01_3_M045.wav,happy,Ses03,M,3.642
Ses05F_impro03_M008,/mnt/ddn/kyudan/IEMOCAP/data/Ses05F_impro03_M008.wav,happy,Ses05,M,1.85
Ses05M_impro03_F009,/mnt/ddn/kyudan/IEMOCAP/data/Ses05M_impro03_F009.wav,happy,Ses05,F,2.5
Ses03M_script03_1_M029,/mnt/ddn/kyudan/IEMOCAP/data/Ses03M_script03_1_M029.wav,happy,Ses03,M,1.35
Ses03M_script01_3_F018,/mnt/ddn/kyudan/IEMOCAP/data/Ses03M_script01_3_F018.wav,happy,Ses03,F,3.664
Ses02M_script03_1_M005,/mnt/ddn/kyudan/IEMOCAP/data/Ses02M_script03_1_M005.wav,happy,Ses02,M,6.62
Ses05F_impro03_M026,/mnt/ddn/kyudan/IEMOCAP/data/Ses05F_impro03_M026.wav,happy,Ses05,M,1.27
Ses04M_script03_1_M030,/mnt/ddn/kyudan/IEMOCAP/data/Ses04M_script03_1_M030.wav,happy,Ses04,M,2.13
Ses01M_impro07_F021,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro07_F021.wav,happy,Ses01,F,7.262
Ses02M_impro07_M013,/mnt/ddn/kyudan/IEMOCAP/data/Ses02M_impro07_M013.wav,happy,Ses02,M,1.63
Ses03M_impro03_M001,/mnt/ddn/kyudan/IEMOCAP/data/Ses03M_impro03_M001.wav,happy,Ses03,M,3.331
Ses03F_script01_3_M022,/mnt/ddn/kyudan/IEMOCAP/data/Ses03F_script01_3_M022.wav,happy,Ses03,M,13.419
Ses05M_impro07_M021,/mnt/ddn/kyudan/IEMOCAP/data/Ses05M_impro07_M021.wav,happy,Ses05,M,1.45
Ses04F_impro07_F020,/mnt/ddn/kyudan/IEMOCAP/data/Ses04F_impro07_F020.wav,happy,Ses04,F,6.5
Ses03M_impro03_F016,/mnt/ddn/kyudan/IEMOCAP/data/Ses03M_impro03_F016.wav,happy,Ses03,F,9.482
Ses03M_impro03_M037,/mnt/ddn/kyudan/IEMOCAP/data/Ses03M_impro03_M037.wav,happy,Ses03,M,2.85
Ses04M_script03_1_F024,/mnt/ddn/kyudan/IEMOCAP/data/Ses04M_script03_1_F024.wav,happy,Ses04,F,5.61
Ses02F_script03_1_M030,/mnt/ddn/kyudan/IEMOCAP/data/Ses02F_script03_1_M030.wav,happy,Ses02,M,1.91
Ses03F_script03_1_F028,/mnt/ddn/kyudan/IEMOCAP/data/Ses03F_script03_1_F028.wav,happy,Ses03,F,2.762
Ses04M_impro08_F029,/mnt/ddn/kyudan/IEMOCAP/data/Ses04M_impro08_F029.wav,happy,Ses04,F,4.3
Ses01M_impro03_F004,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro03_F004.wav,happy,Ses01,F,2.598
Ses05M_impro07_F036,/mnt/ddn/kyudan/IEMOCAP/data/Ses05M_impro07_F036.wav,happy,Ses05,F,1.65
Ses04F_impro03_F032,/mnt/ddn/kyudan/IEMOCAP/data/Ses04F_impro03_F032.wav,happy,Ses04,F,1.72
Ses01F_impro07_F008,/mnt/ddn/kyudan/IEMOCAP/data/Ses01F_impro07_F008.wav,happy,Ses01,F,7.275
Ses01M_script03_1_M037,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_script03_1_M037.wav,happy,Ses01,M,9.39
Ses01M_impro07_M024,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro07_M024.wav,happy,Ses01,M,4.46
Ses03F_script03_1_M015,/mnt/ddn/kyudan/IEMOCAP/data/Ses03F_script03_1_M015.wav,happy,Ses03,M,3.908
Ses03M_impro04_F011,/mnt/ddn/kyudan/IEMOCAP/data/Ses03M_impro04_F011.wav,happy,Ses03,F,3.89
Ses02F_impro03_F016,/mnt/ddn/kyudan/IEMOCAP/data/Ses02F_impro03_F016.wav,happy,Ses02,F,5.889
Ses05F_impro07_F015,/mnt/ddn/kyudan/IEMOCAP/data/Ses05F_impro07_F015.wav,happy,Ses05,F,1.39
Ses01M_impro03_F022,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro03_F022.wav,happy,Ses01,F,3.99
Ses05M_script03_1_F009,/mnt/ddn/kyudan/IEMOCAP/data/Ses05M_script03_1_F009.wav,happy,Ses05,F,3.62
Ses03M_impro07_F015,/mnt/ddn/kyudan/IEMOCAP/data/Ses03M_impro07_F015.wav,happy,Ses03,F,2.51
Ses04F_impro03_M041,/mnt/ddn/kyudan/IEMOCAP/data/Ses04F_impro03_M041.wav,happy,Ses04,M,2.422
Ses03F_script03_1_M025,/mnt/ddn/kyudan/IEMOCAP/data/Ses03F_script03_1_M025.wav,happy,Ses03,M,2.23
Ses02M_script01_3_M018,/mnt/ddn/kyudan/IEMOCAP/data/Ses02M_script01_3_M018.wav,happy,Ses02,M,3.917
Ses02M_impro07_M014,/mnt/ddn/kyudan/IEMOCAP/data/Ses02M_impro07_M014.wav,happy,Ses02,M,3.19
Ses05F_script01_3_M003,/mnt/ddn/kyudan/IEMOCAP/data/Ses05F_script01_3_M003.wav,happy,Ses05,M,1.022
Ses04M_impro07_F004,/mnt/ddn/kyudan/IEMOCAP/data/Ses04M_impro07_F004.wav,happy,Ses04,F,9.23
Ses04F_script02_2_M046,/mnt/ddn/kyudan/IEMOCAP/data/Ses04F_script02_2_M046.wav,happy,Ses04,M,4.09
Ses03M_impro07_M021,/mnt/ddn/kyudan/IEMOCAP/data/Ses03M_impro07_M021.wav,happy,Ses03,M,1.29
Ses03F_impro07_M019,/mnt/ddn/kyudan/IEMOCAP/data/Ses03F_impro07_M019.wav,happy,Ses03,M,4.445
Ses03F_impro07_F006,/mnt/ddn/kyudan/IEMOCAP/data/Ses03F_impro07_F006.wav,happy,Ses03,F,4.74
Ses04M_impro07_M021,/mnt/ddn/kyudan/IEMOCAP/data/Ses04M_impro07_M021.wav,happy,Ses04,M,5.104
Ses02F_impro07_F025,/mnt/ddn/kyudan/IEMOCAP/data/Ses02F_impro07_F025.wav,happy,Ses02,F,7.64
Ses05F_impro07_F038,/mnt/ddn/kyudan/IEMOCAP/data/Ses05F_impro07_F038.wav,happy,Ses05,F,1.93
Ses01M_impro07_M014,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro07_M014.wav,happy,Ses01,M,5.803
Ses03M_script03_1_M036,/mnt/ddn/kyudan/IEMOCAP/data/Ses03M_script03_1_M036.wav,happy,Ses03,M,4.826
Ses05F_impro07_F017,/mnt/ddn/kyudan/IEMOCAP/data/Ses05F_impro07_F017.wav,happy,Ses05,F,1.24
Ses03F_impro07_F020,/mnt/ddn/kyudan/IEMOCAP/data/Ses03F_impro07_F020.wav,happy,Ses03,F,5.124
Ses01F_script03_1_M022,/mnt/ddn/kyudan/IEMOCAP/data/Ses01F_script03_1_M022.wav,happy,Ses01,M,8.68
Ses03M_impro03_F035,/mnt/ddn/kyudan/IEMOCAP/data/Ses03M_impro03_F035.wav,happy,Ses03,F,4.121
Ses01F_script03_1_M038,/mnt/ddn/kyudan/IEMOCAP/data/Ses01F_script03_1_M038.wav,happy,Ses01,M,4.56
Ses03F_impro07_F033,/mnt/ddn/kyudan/IEMOCAP/data/Ses03F_impro07_F033.wav,happy,Ses03,F,2.653
Ses05M_impro07_M014,/mnt/ddn/kyudan/IEMOCAP/data/Ses05M_impro07_M014.wav,happy,Ses05,M,3.73
Ses05M_impro07_M022,/mnt/ddn/kyudan/IEMOCAP/data/Ses05M_impro07_M022.wav,happy,Ses05,M,7.12
Ses02M_script03_1_F027,/mnt/ddn/kyudan/IEMOCAP/data/Ses02M_script03_1_F027.wav,happy,Ses02,F,7.87
Ses01M_script03_1_F029,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_script03_1_F029.wav,happy,Ses01,F,6.83
Ses04F_impro07_M055,/mnt/ddn/kyudan/IEMOCAP/data/Ses04F_impro07_M055.wav,happy,Ses04,M,7.18
Ses02F_impro07_M022,/mnt/ddn/kyudan/IEMOCAP/data/Ses02F_impro07_M022.wav,happy,Ses02,M,1.838
Ses03F_impro07_M014,/mnt/ddn/kyudan/IEMOCAP/data/Ses03F_impro07_M014.wav,happy,Ses03,M,2.354
Ses01F_script03_1_M024,/mnt/ddn/kyudan/IEMOCAP/data/Ses01F_script03_1_M024.wav,happy,Ses01,M,12.585
Ses04F_impro03_F006,/mnt/ddn/kyudan/IEMOCAP/data/Ses04F_impro03_F006.wav,happy,Ses04,F,2.4
Ses02M_script01_3_M008,/mnt/ddn/kyudan/IEMOCAP/data/Ses02M_script01_3_M008.wav,happy,Ses02,M,9.872
Ses03F_impro07_M032,/mnt/ddn/kyudan/IEMOCAP/data/Ses03F_impro07_M032.wav,happy,Ses03,M,1.073
Ses01M_script03_1_F035,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_script03_1_F035.wav,happy,Ses01,F,4.32
Ses02F_impro03_M000,/mnt/ddn/kyudan/IEMOCAP/data/Ses02F_impro03_M000.wav,happy,Ses02,M,2.503
Ses05F_script01_3_M013,/mnt/ddn/kyudan/IEMOCAP/data/Ses05F_script01_3_M013.wav,happy,Ses05,M,2.374
Ses05F_impro03_M049,/mnt/ddn/kyudan/IEMOCAP/data/Ses05F_impro03_M049.wav,happy,Ses05,M,3.93
Ses03M_script03_1_F005,/mnt/ddn/kyudan/IEMOCAP/data/Ses03M_script03_1_F005.wav,happy,Ses03,F,4.642
Ses03F_script01_3_M020,/mnt/ddn/kyudan/IEMOCAP/data/Ses03F_script01_3_M020.wav,happy,Ses03,M,2.444
Ses02M_impro03_F011,/mnt/ddn/kyudan/IEMOCAP/data/Ses02M_impro03_F011.wav,happy,Ses02,F,2.115
Ses04F_impro07_M074,/mnt/ddn/kyudan/IEMOCAP/data/Ses04F_impro07_M074.wav,happy,Ses04,M,4.586
Ses04F_impro07_F057,/mnt/ddn/kyudan/IEMOCAP/data/Ses04F_impro07_F057.wav,happy,Ses04,F,5.17
Ses03M_impro03_F000,/mnt/ddn/kyudan/IEMOCAP/data/Ses03M_impro03_F000.wav,happy,Ses03,F,2.285
Ses04M_script02_2_M039,/mnt/ddn/kyudan/IEMOCAP/data/Ses04M_script02_2_M039.wav,happy,Ses04,M,4.826
Ses01M_script03_1_F009,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_script03_1_F009.wav,happy,Ses01,F,3.882
Ses01M_impro03_F020,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro03_F020.wav,happy,Ses01,F,1.78
Ses04F_impro03_F002,/mnt/ddn/kyudan/IEMOCAP/data/Ses04F_impro03_F002.wav,happy,Ses04,F,1.52
Ses01M_script03_1_M025,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_script03_1_M025.wav,happy,Ses01,M,3.488
Ses04F_impro03_F011,/mnt/ddn/kyudan/IEMOCAP/data/Ses04F_impro03_F011.wav,happy,Ses04,F,1.447
Ses05M_script03_1_F003,/mnt/ddn/kyudan/IEMOCAP/data/Ses05M_script03_1_F003.wav,happy,Ses05,F,2.28
Ses04F_script02_1_M040,/mnt/ddn/kyudan/IEMOCAP/data/Ses04F_script02_1_M040.wav,happy,Ses04,M,4.38
Ses05F_script03_1_M029,/mnt/ddn/kyudan/IEMOCAP/data/Ses05F_script03_1_M029.wav,happy,Ses05,M,4.13
Ses05F_impro03_M044,/mnt/ddn/kyudan/IEMOCAP/data/Ses05F_impro03_M044.wav,happy,Ses05,M,2.64
Ses04F_script02_2_F043,/mnt/ddn/kyudan/IEMOCAP/data/Ses04F_script02_2_F043.wav,happy,Ses04,F,7.842
Ses05F_script03_1_M028,/mnt/ddn/kyudan/IEMOCAP/data/Ses05F_script03_1_M028.wav,happy,Ses05,M,6.97
Ses03F_script02_1_M005,/mnt/ddn/kyudan/IEMOCAP/data/Ses03F_script02_1_M005.wav,happy,Ses03,M,7.512
Ses04F_impro06_F009,/mnt/ddn/kyudan/IEMOCAP/data/Ses04F_impro06_F009.wav,happy,Ses04,F,3.05
Ses03F_script02_1_M036,/mnt/ddn/kyudan/IEMOCAP/data/Ses03F_script02_1_M036.wav,happy,Ses03,M,8.28
Ses04F_script02_2_M001,/mnt/ddn/kyudan/IEMOCAP/data/Ses04F_script02_2_M001.wav,happy,Ses04,M,1.52
Ses03F_impro07_F025,/mnt/ddn/kyudan/IEMOCAP/data/Ses03F_impro07_F025.wav,happy,Ses03,F,2.403
Ses04M_impro03_M005,/mnt/ddn/kyudan/IEMOCAP/data/Ses04M_impro03_M005.wav,happy,Ses04,M,3.73
Ses01M_script03_1_M041,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_script03_1_M041.wav,happy,Ses01,M,2.44
Ses03M_script03_1_M020,/mnt/ddn/kyudan/IEMOCAP/data/Ses03M_script03_1_M020.wav,happy,Ses03,M,4.23
Ses04M_script03_1_F019,/mnt/ddn/kyudan/IEMOCAP/data/Ses04M_script03_1_F019.wav,happy,Ses04,F,2.84
Ses05F_impro07_M005,/mnt/ddn/kyudan/IEMOCAP/data/Ses05F_impro07_M005.wav,happy,Ses05,M,2.164
Ses01M_script03_1_M016,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_script03_1_M016.wav,happy,Ses01,M,6.053
Ses05F_impro03_M068,/mnt/ddn/kyudan/IEMOCAP/data/Ses05F_impro03_M068.wav,happy,Ses05,M,2.32
Ses01M_script03_1_M019,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_script03_1_M019.wav,happy,Ses01,M,6.356
Ses01M_script03_1_M027,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_script03_1_M027.wav,happy,Ses01,M,3.575
Ses05M_impro07_F021,/mnt/ddn/kyudan/IEMOCAP/data/Ses05M_impro07_F021.wav,happy,Ses05,F,1.89
Ses04F_impro07_F025,/mnt/ddn/kyudan/IEMOCAP/data/Ses04F_impro07_F025.wav,happy,Ses04,F,1.73
Ses02M_script02_1_M013,/mnt/ddn/kyudan/IEMOCAP/data/Ses02M_script02_1_M013.wav,happy,Ses02,M,7.461
Ses04F_script02_2_M050,/mnt/ddn/kyudan/IEMOCAP/data/Ses04F_script02_2_M050.wav,happy,Ses04,M,1.62
Ses02F_impro03_F023,/mnt/ddn/kyudan/IEMOCAP/data/Ses02F_impro03_F023.wav,happy,Ses02,F,2.73
Ses05F_impro07_F001,/mnt/ddn/kyudan/IEMOCAP/data/Ses05F_impro07_F001.wav,happy,Ses05,F,2.79
Ses05M_script02_1_M029,/mnt/ddn/kyudan/IEMOCAP/data/Ses05M_script02_1_M029.wav,happy,Ses05,M,8.25
Ses04M_script02_2_M040,/mnt/ddn/kyudan/IEMOCAP/data/Ses04M_script02_2_M040.wav,happy,Ses04,M,6.79
Ses01F_script01_3_M019,/mnt/ddn/kyudan/IEMOCAP/data/Ses01F_script01_3_M019.wav,happy,Ses01,M,5.638
Ses05F_impro08_M028,/mnt/ddn/kyudan/IEMOCAP/data/Ses05F_impro08_M028.wav,happy,Ses05,M,5.55
Ses04M_impro07_F021,/mnt/ddn/kyudan/IEMOCAP/data/Ses04M_impro07_F021.wav,happy,Ses04,F,4.92
Ses03F_script03_1_M024,/mnt/ddn/kyudan/IEMOCAP/data/Ses03F_script03_1_M024.wav,happy,Ses03,M,4.352
Ses02F_impro08_M017,/mnt/ddn/kyudan/IEMOCAP/data/Ses02F_impro08_M017.wav,happy,Ses02,M,7.7
Ses01F_script03_1_F010,/mnt/ddn/kyudan/IEMOCAP/data/Ses01F_script03_1_F010.wav,happy,Ses01,F,2.53
Ses05M_script02_1_M028,/mnt/ddn/kyudan/IEMOCAP/data/Ses05M_script02_1_M028.wav,happy,Ses05,M,6.13
Ses05F_impro03_F042,/mnt/ddn/kyudan/IEMOCAP/data/Ses05F_impro03_F042.wav,happy,Ses05,F,1.83
Ses04F_script02_1_M037,/mnt/ddn/kyudan/IEMOCAP/data/Ses04F_script02_1_M037.wav,happy,Ses04,M,5.155
Ses04F_impro03_F014,/mnt/ddn/kyudan/IEMOCAP/data/Ses04F_impro03_F014.wav,happy,Ses04,F,3.6
Ses04F_impro07_M012,/mnt/ddn/kyudan/IEMOCAP/data/Ses04F_impro07_M012.wav,happy,Ses04,M,2.57
Ses02F_script03_2_M008,/mnt/ddn/kyudan/IEMOCAP/data/Ses02F_script03_2_M008.wav,happy,Ses02,M,2.79
Ses03M_impro02_F001,/mnt/ddn/kyudan/IEMOCAP/data/Ses03M_impro02_F001.wav,happy,Ses03,F,7.782
Ses04F_script01_3_F017,/mnt/ddn/kyudan/IEMOCAP/data/Ses04F_script01_3_F017.wav,happy,Ses04,F,5.454
Ses05F_impro03_F053,/mnt/ddn/kyudan/IEMOCAP/data/Ses05F_impro03_F053.wav,happy,Ses05,F,1.79
Ses01M_impro03_M022,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro03_M022.wav,happy,Ses01,M,9.78
Ses02M_script03_1_M001,/mnt/ddn/kyudan/IEMOCAP/data/Ses02M_script03_1_M001.wav,happy,Ses02,M,1.457
Ses04M_impro07_M002,/mnt/ddn/kyudan/IEMOCAP/data/Ses04M_impro07_M002.wav,happy,Ses04,M,1.82
Ses01F_script03_1_M027,/mnt/ddn/kyudan/IEMOCAP/data/Ses01F_script03_1_M027.wav,happy,Ses01,M,6.168
Ses02F_impro03_M010,/mnt/ddn/kyudan/IEMOCAP/data/Ses02F_impro03_M010.wav,happy,Ses02,M,3.175
Ses05M_impro07_M033,/mnt/ddn/kyudan/IEMOCAP/data/Ses05M_impro07_M033.wav,happy,Ses05,M,1.02
Ses02F_impro07_F013,/mnt/ddn/kyudan/IEMOCAP/data/Ses02F_impro07_F013.wav,happy,Ses02,F,3.3
Ses05F_impro07_F009,/mnt/ddn/kyudan/IEMOCAP/data/Ses05F_impro07_F009.wav,happy,Ses05,F,3.06
Ses02M_impro07_M029,/mnt/ddn/kyudan/IEMOCAP/data/Ses02M_impro07_M029.wav,happy,Ses02,M,7.449
Ses02M_script03_1_M020,/mnt/ddn/kyudan/IEMOCAP/data/Ses02M_script03_1_M020.wav,happy,Ses02,M,2.598
