utt_id,audio_path,emotion,session,gender,duration_s
Ses01M_impro04_F009,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro04_F009.wav,neutral,Ses01,F,4.34
Ses01M_impro04_F010,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro04_F010.wav,neutral,Ses01,F,8.045
Ses01M_impro04_F011,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro04_F011.wav,neutral,Ses01,F,12.155
Ses01M_impro04_F012,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro04_F012.wav,neutral,Ses01,F,1.79
Ses01M_impro04_F013,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro04_F013.wav,neutral,Ses01,F,5.02
Ses01M_impro04_F014,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro04_F014.wav,neutral,Ses01,F,2.95
Ses01M_impro04_F015,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro04_F015.wav,neutral,Ses01,F,2.28
Ses01M_impro04_F016,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro04_F016.wav,neutral,Ses01,F,1.49
Ses01M_impro04_F017,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro04_F017.wav,neutral,Ses01,F,3.98
Ses01M_impro04_F018,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro04_F018.wav,neutral,Ses01,F,7.84
Ses01M_impro04_F019,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro04_F019.wav,neutral,Ses01,F,4.045
Ses01M_impro04_F020,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro04_F020.wav,neutral,Ses01,F,2.38
Ses01M_impro04_F021,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro04_F021.wav,neutral,Ses01,F,2.82
Ses01M_impro04_F022,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro04_F022.wav,neutral,Ses01,F,6.65
Ses01M_impro04_F023,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro04_F023.wav,neutral,Ses01,F,2.838
Ses01M_impro04_F025,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro04_F025.wav,neutral,Ses01,F,3.24
Ses01M_impro04_M014,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro04_M014.wav,angry,Ses01,M,1.28
Ses01M_impro04_M018,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro04_M018.wav,angry,Ses01,M,7.74
Ses01M_impro04_M019,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro04_M019.wav,angry,Ses01,M,3.46
Ses01M_impro04_M021,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro04_M021.wav,neutral,Ses01,M,1.66
Ses01M_impro04_M023,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro04_M023.wav,angry,Ses01,M,6.303
Ses01M_impro04_M025,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro04_M025.wav,neutral,Ses01,M,1.527
Ses01M_impro05_F000,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro05_F000.wav,neutral,Ses01,F,2.051
Ses01M_impro05_F001,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro05_F001.wav,neutral,Ses01,F,2.65
Ses01M_impro05_F002,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro05_F002.wav,neutral,Ses01,F,3.527
Ses01M_impro05_F003,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro05_F003.wav,neutral,Ses01,F,1.29
Ses01M_impro05_F004,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro05_F004.wav,neutral,Ses01,F,4.06
Ses01M_impro05_F005,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro05_F005.wav,neutral,Ses01,F,2.86
Ses01M_impro05_F006,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro05_F006.wav,neutral,Ses01,F,2.748
Ses01M_impro05_F007,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro05_F007.wav,neutral,Ses01,F,2.797
Ses01M_impro05_F009,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro05_F009.wav,angry,Ses01,F,2.59
Ses01M_impro05_F010,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro05_F010.wav,angry,Ses01,F,2.312
Ses01M_impro05_F011,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro05_F011.wav,neutral,Ses01,F,4.25
Ses01M_impro05_F012,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro05_F012.wav,neutral,Ses01,F,2.39
Ses01M_impro05_F013,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro05_F013.wav,neutral,Ses01,F,2.533
Ses01M_impro05_F014,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro05_F014.wav,neutral,Ses01,F,1.73
Ses01M_impro05_F015,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro05_F015.wav,neutral,Ses01,F,6.0
Ses01M_impro05_F016,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro05_F016.wav,neutral,Ses01,F,5.74
Ses01M_impro05_F017,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro05_F017.wav,neutral,Ses01,F,8.83
Ses01M_impro05_F018,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro05_F018.wav,neutral,Ses01,F,2.62
Ses01M_impro05_F019,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro05_F019.wav,neutral,Ses01,F,3.25
Ses01M_impro05_F020,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro05_F020.wav,neutral,Ses01,F,6.26
Ses01M_impro05_F021,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro05_F021.wav,neutral,Ses01,F,1.28
Ses01M_impro05_F022,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro05_F022.wav,neutral,Ses01,F,1.48
Ses01M_impro05_F023,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro05_F023.wav,neutral,Ses01,F,1.607
Ses01M_impro05_F024,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro05_F024.wav,neutral,Ses01,F,1.93
Ses01M_impro05_F025,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro05_F025.wav,neutral,Ses01,F,4.59
Ses01M_impro05_F026,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro05_F026.wav,neutral,Ses01,F,3.04
Ses01M_impro05_F027,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro05_F027.wav,neutral,Ses01,F,1.47
Ses01M_impro05_F028,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro05_F028.wav,neutral,Ses01,F,2.04
Ses01M_impro05_F029,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro05_F029.wav,neutral,Ses01,F,1.72
Ses01M_impro05_F030,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro05_F030.wav,neutral,Ses01,F,2.06
Ses01M_impro05_F031,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro05_F031.wav,neutral,Ses01,F,1.25
Ses01M_impro05_F032,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro05_F032.wav,neutral,Ses01,F,2.41
Ses01M_impro05_F033,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro05_F033.wav,neutral,Ses01,F,1.23
Ses01M_impro05_F034,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro05_F034.wav,neutral,Ses01,F,5.37
Ses01M_impro05_F036,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro05_F036.wav,angry,Ses01,F,1.84
Ses01M_impro05_F037,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro05_F037.wav,angry,Ses01,F,6.808
Ses01M_impro05_M004,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro05_M004.wav,angry,Ses01,M,4.888
Ses01M_impro05_M005,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro05_M005.wav,angry,Ses01,M,3.05
Ses01M_impro05_M006,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro05_M006.wav,angry,Ses01,M,2.82
Ses01M_impro05_M007,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro05_M007.wav,angry,Ses01,M,3.755
Ses01M_impro05_M008,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro05_M008.wav,angry,Ses01,M,3.185
Ses01M_impro05_M014,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro05_M014.wav,neutral,Ses01,M,7.46
Ses01M_impro05_M015,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro05_M015.wav,neutral,Ses01,M,2.07
Ses01M_impro05_M020,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro05_M020.wav,angry,Ses01,M,2.501
Ses01M_impro05_M021,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro05_M021.wav,angry,Ses01,M,5.85
Ses01M_impro05_M022,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro05_M022.wav,angry,Ses01,M,5.83
Ses01M_impro05_M023,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro05_M023.wav,angry,Ses01,M,6.51
Ses01M_impro05_M024,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro05_M024.wav,angry,Ses01,M,3.5
Ses01M_impro05_M025,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro05_M025.wav,angry,Ses01,M,6.99
Ses01M_impro05_M026,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro05_M026.wav,angry,Ses01,M,6.72
Ses01M_impro05_M027,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro05_M027.wav,angry,Ses01,M,6.183
Ses01M_impro05_M028,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro05_M028.wav,angry,Ses01,M,5.325
Ses01M_impro05_M031,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro05_M031.wav,angry,Ses01,M,2.428
Ses01M_impro06_F000,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro06_F000.wav,neutral,Ses01,F,2.584
Ses01M_impro06_F001,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro06_F001.wav,neutral,Ses01,F,3.127
Ses01M_impro06_F002,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro06_F002.wav,neutral,Ses01,F,2.32
Ses01M_impro06_F003,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro06_F003.wav,sad,Ses01,F,2.79
Ses01M_impro06_F004,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro06_F004.wav,sad,Ses01,F,2.843
Ses01M_impro06_F005,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro06_F005.wav,sad,Ses01,F,2.065
Ses01M_impro06_F006,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro06_F006.wav,sad,Ses01,F,2.528
Ses01M_impro06_F007,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro06_F007.wav,neutral,Ses01,F,2.214
Ses01M_impro06_F008,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro06_F008.wav,neutral,Ses01,F,1.9
Ses01M_impro06_F009,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro06_F009.wav,neutral,Ses01,F,3.97
Ses01M_impro06_F010,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro06_F010.wav,neutral,Ses01,F,4.367
Ses01M_impro06_F011,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro06_F011.wav,neutral,Ses01,F,1.54
Ses01M_impro06_F012,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro06_F012.wav,neutral,Ses01,F,1.363
Ses01M_impro06_F013,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro06_F013.wav,neutral,Ses01,F,2.95
Ses01M_impro06_F014,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro06_F014.wav,neutral,Ses01,F,1.372
Ses01M_impro06_F015,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro06_F015.wav,neutral,Ses01,F,1.218
Ses01M_impro06_F016,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro06_F016.wav,neutral,Ses01,F,1.84
Ses01M_impro06_F017,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro06_F017.wav,neutral,Ses01,F,2.445
Ses01M_impro06_F018,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro06_F018.wav,neutral,Ses01,F,2.34
Ses01M_impro06_F019,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro06_F019.wav,neutral,Ses01,F,4.192
Ses01M_impro06_F020,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro06_F020.wav,neutral,Ses01,F,3.059
Ses01M_impro06_F021,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro06_F021.wav,neutral,Ses01,F,2.005
Ses01M_impro06_F022,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro06_F022.wav,neutral,Ses01,F,1.95
Ses01M_impro06_F023,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro06_F023.wav,neutral,Ses01,F,1.99
Ses01M_impro06_F024,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro06_F024.wav,neutral,Ses01,F,2.792
Ses01M_impro06_F025,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro06_F025.wav,neutral,Ses01,F,1.857
Ses01M_impro06_F026,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro06_F026.wav,neutral,Ses01,F,2.971
Ses01M_impro06_F027,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro06_F027.wav,neutral,Ses01,F,2.11
Ses01M_impro06_F028,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro06_F028.wav,neutral,Ses01,F,3.592
Ses01M_impro06_M000,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro06_M000.wav,sad,Ses01,M,4.047
Ses01M_impro06_M001,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro06_M001.wav,sad,Ses01,M,3.709
Ses01M_impro06_M002,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro06_M002.wav,sad,Ses01,M,4.302
Ses01M_impro06_M003,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro06_M003.wav,sad,Ses01,M,3.6
Ses01M_impro06_M004,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro06_M004.wav,sad,Ses01,M,3.89
Ses01M_impro06_M005,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro06_M005.wav,sad,Ses01,M,3.462
Ses01M_impro06_M006,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro06_M006.wav,sad,Ses01,M,15.58
Ses01M_impro06_M007,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro06_M007.wav,sad,Ses01,M,4.0
Ses01M_impro06_M008,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro06_M008.wav,sad,Ses01,M,4.268
Ses01M_impro06_M009,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro06_M009.wav,sad,Ses01,M,3.37
Ses01M_impro06_M010,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro06_M010.wav,sad,Ses01,M,3.481
Ses01M_impro06_M011,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro06_M011.wav,sad,Ses01,M,6.595
Ses01M_impro06_M012,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro06_M012.wav,sad,Ses01,M,1.457
Ses01M_impro06_M013,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro06_M013.wav,sad,Ses01,M,5.132
Ses01M_impro06_M014,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro06_M014.wav,sad,Ses01,M,3.32
Ses01M_impro06_M015,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro06_M015.wav,sad,Ses01,M,5.02
Ses01M_impro06_M016,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro06_M016.wav,sad,Ses01,M,2.262
Ses01M_impro06_M017,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro06_M017.wav,sad,Ses01,M,23.74
Ses01M_impro06_M018,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro06_M018.wav,sad,Ses01,M,3.88
Ses01M_impro06_M019,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro06_M019.wav,sad,Ses01,M,2.85
Ses01M_impro06_M020,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro06_M020.wav,sad,Ses01,M,1.39
Ses01M_impro06_M021,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro06_M021.wav,sad,Ses01,M,2.13
Ses01M_impro06_M022,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro06_M022.wav,sad,Ses01,M,3.052
Ses01M_impro06_M023,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro06_M023.wav,sad,Ses01,M,2.953
Ses01M_impro06_M024,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro06_M024.wav,sad,Ses01,M,4.38
Ses01M_impro06_M025,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro06_M025.wav,sad,Ses01,M,1.34
Ses01M_impro06_M026,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro06_M026.wav,sad,Ses01,M,2.922
Ses01M_impro06_M027,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro06_M027.wav,sad,Ses01,M,2.01
Ses01M_impro06_M028,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro06_M028.wav,sad,Ses01,M,4.359
Ses01M_impro06_M029,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro06_M029.wav,sad,Ses01,M,2.19
Ses01M_impro06_M030,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro06_M030.wav,sad,Ses01,M,6.72
Ses01M_impro07_F000,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro07_F000.wav,neutral,Ses01,F,0.94
Ses01M_impro07_F001,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro07_F001.wav,happy,Ses01,F,7.17
Ses01M_impro07_F002,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro07_F002.wav,happy,Ses01,F,1.37
Ses01M_impro07_F003,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro07_F003.wav,happy,Ses01,F,2.75
Ses01M_impro07_F004,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro07_F004.wav,happy,Ses01,F,2.77
Ses01M_impro07_F005,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro07_F005.wav,happy,Ses01,F,3.55
Ses01M_impro07_F006,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro07_F006.wav,happy,Ses01,F,4.702
Ses01M_impro07_F007,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro07_F007.wav,happy,Ses01,F,4.138
Ses01M_impro07_F008,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro07_F008.wav,happy,Ses01,F,2.46
Ses01M_impro07_F009,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro07_F009.wav,happy,Ses01,F,4.996
Ses01M_impro07_F010,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro07_F010.wav,neutral,Ses01,F,1.43
Ses01M_impro07_F011,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro07_F011.wav,happy,Ses01,F,5.96
Ses01M_impro07_F012,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro07_F012.wav,neutral,Ses01,F,3.71
Ses01M_impro07_F013,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro07_F013.wav,happy,Ses01,F,3.39
Ses01M_impro07_F014,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro07_F014.wav,happy,Ses01,F,11.268
Ses01M_impro07_F015,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro07_F015.wav,happy,Ses01,F,3.998
Ses01M_impro07_F016,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro07_F016.wav,happy,Ses01,F,6.24
Ses01M_impro07_F017,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro07_F017.wav,happy,Ses01,F,7.4
Ses01M_impro07_F018,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro07_F018.wav,happy,Ses01,F,4.75
Ses01M_impro07_F019,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro07_F019.wav,happy,Ses01,F,2.525
Ses01M_impro07_F020,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro07_F020.wav,neutral,Ses01,F,4.1
Ses01M_impro07_F021,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro07_F021.wav,happy,Ses01,F,7.262
Ses01M_impro07_F022,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro07_F022.wav,happy,Ses01,F,5.26
Ses01M_impro07_F023,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro07_F023.wav,happy,Ses01,F,2.73
Ses01M_impro07_F024,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro07_F024.wav,happy,Ses01,F,2.495
Ses01M_impro07_F025,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro07_F025.wav,happy,Ses01,F,3.605
Ses01M_impro07_F026,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro07_F026.wav,happy,Ses01,F,5.21
Ses01M_impro07_F027,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro07_F027.wav,happy,Ses01,F,11.62
Ses01M_impro07_F028,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro07_F028.wav,happy,Ses01,F,2.47
Ses01M_impro07_F029,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro07_F029.wav,happy,Ses01,F,5.98
Ses01M_impro07_F030,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro07_F030.wav,happy,Ses01,F,1.7
Ses01M_impro07_F031,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro07_F031.wav,happy,Ses01,F,3.42
Ses01M_impro07_F032,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro07_F032.wav,happy,Ses01,F,1.198
Ses01M_impro07_F033,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro07_F033.wav,happy,Ses01,F,2.35
Ses01M_impro07_F034,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro07_F034.wav,happy,Ses01,F,10.307
Ses01M_impro07_M000,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro07_M000.wav,happy,Ses01,M,5.299
Ses01M_impro07_M001,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro07_M001.wav,happy,Ses01,M,6.53
Ses01M_impro07_M002,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro07_M002.wav,happy,Ses01,M,5.13
Ses01M_impro07_M003,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro07_M003.wav,happy,Ses01,M,13.46
Ses01M_impro07_M004,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro07_M004.wav,happy,Ses01,M,3.9
Ses01M_impro07_M005,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro07_M005.wav,happy,Ses01,M,9.5
Ses01M_impro07_M006,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro07_M006.wav,happy,Ses01,M,4.13
Ses01M_impro07_M007,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro07_M007.wav,happy,Ses01,M,1.68
Ses01M_impro07_M008,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro07_M008.wav,happy,Ses01,M,4.82
Ses01M_impro07_M009,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro07_M009.wav,happy,Ses01,M,1.97
Ses01M_impro07_M010,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro07_M010.wav,happy,Ses01,M,12.502
Ses01M_impro07_M011,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro07_M011.wav,happy,Ses01,M,3.138
Ses01M_impro07_M012,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro07_M012.wav,happy,Ses01,M,3.01
Ses01M_impro07_M013,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro07_M013.wav,happy,Ses01,M,11.69
Ses01M_impro07_M014,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro07_M014.wav,happy,Ses01,M,5.803
Ses01M_impro07_M015,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro07_M015.wav,happy,Ses01,M,9.752
Ses01M_impro07_M016,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro07_M016.wav,happy,Ses01,M,3.87
Ses01M_impro07_M017,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro07_M017.wav,happy,Ses01,M,2.67
Ses01M_impro07_M018,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro07_M018.wav,happy,Ses01,M,5.705
Ses01M_impro07_M019,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro07_M019.wav,happy,Ses01,M,1.34
Ses01M_impro07_M020,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro07_M020.wav,neutral,Ses01,M,3.86
Ses01M_impro07_M023,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro07_M023.wav,happy,Ses01,M,5.28
Ses01M_impro07_M024,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro07_M024.wav,happy,Ses01,M,4.46
Ses01M_impro07_M025,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro07_M025.wav,happy,Ses01,M,2.612
Ses01M_impro07_M026,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro07_M026.wav,neutral,Ses01,M,2.902
Ses01M_impro07_M027,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro07_M027.wav,happy,Ses01,M,1.49
Ses01M_impro07_M028,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro07_M028.wav,happy,Ses01,M,5.407
Ses01M_impro07_M029,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro07_M029.wav,happy,Ses01,M,5.74
Ses01M_impro07_M030,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro07_M030.wav,neutral,Ses01,M,2.03
Ses01M_impro07_M031,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro07_M031.wav,happy,Ses01,M,1.25
Ses01M_impro07_M032,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro07_M032.wav,happy,Ses01,M,3.48
Ses01M_impro07_M033,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro07_M033.wav,happy,Ses01,M,1.79
Ses01M_script01_1_F004,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_script01_1_F004.wav,sad,Ses01,F,2.363
Ses01M_script01_1_F005,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_script01_1_F005.wav,sad,Ses01,F,3.114
Ses01M_script01_1_F006,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_script01_1_F006.wav,sad,Ses01,F,2.213
Ses01M_script01_1_F008,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_script01_1_F008.wav,angry,Ses01,F,5.008
Ses01M_script01_1_F009,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_script01_1_F009.wav,angry,Ses01,F,5.09
