utt_id,audio_path,label,fold
medley_test_3_3c0b6c3f-0249-509d-f9bc-ccfd6fa1e4af,/mnt/tmp/datasets/music/medley_solos/Medley-solos-DB_test-3_3c0b6c3f-0249-509d-f9bc-ccfd6fa1e4af.wav,flute,3
medley_test_3_39d0e16b-04a8-5c1c-fd4c-0bd681bbe3b0,/mnt/tmp/datasets/music/medley_solos/Medley-solos-DB_test-3_39d0e16b-04a8-5c1c-fd4c-0bd681bbe3b0.wav,flute,3
medley_test_3_856454ef-bf12-55b5-f4d1-7422906d6cf7,/mnt/tmp/datasets/music/medley_solos/Medley-solos-DB_test-3_856454ef-bf12-55b5-f4d1-7422906d6cf7.wav,flute,3
medley_test_3_111f5423-195c-5f42-fbd7-a417b7a5fedf,/mnt/tmp/datasets/music/medley_solos/Medley-solos-DB_test-3_111f5423-195c-5f42-fbd7-a417b7a5fedf.wav,flute,3
medley_test_3_ab5db2ce-3dd2-56a6-ff50-125a5994455e,/mnt/tmp/datasets/music/medley_solos/Medley-solos-DB_test-3_ab5db2ce-3dd2-56a6-ff50-125a5994455e.wav,flute,3
medley_test_3_cc5b5dda-73b4-5ac2-faab-f827e347952a,/mnt/tmp/datasets/music/medley_solos/Medley-solos-DB_test-3_cc5b5dda-73b4-5ac2-faab-f827e347952a.wav,flute,3
medley_test_3_23bcdda7-d423-5cda-fe72-643bf49c4ba8,/mnt/tmp/datasets/music/medley_solos/Medley-solos-DB_test-3_23bcdda7-d423-5cda-fe72-643bf49c4ba8.wav,flute,3
medley_test_3_874977e9-ca91-58cd-f125-decde63296f9,/mnt/tmp/datasets/music/medley_solos/Medley-solos-DB_test-3_874977e9-ca91-58cd-f125-decde63296f9.wav,flute,3
medley_test_3_ff71a72e-c4d8-5b46-fcad-ee3d24d94e24,/mnt/tmp/datasets/music/medley_solos/Medley-solos-DB_test-3_ff71a72e-c4d8-5b46-fcad-ee3d24d94e24.wav,flute,3
medley_test_3_718da144-fc64-5add-ffb3-61a47a47af6f,/mnt/tmp/datasets/music/medley_solos/Medley-solos-DB_test-3_718da144-fc64-5add-ffb3-61a47a47af6f.wav,flute,3
medley_test_3_08482ef9-a834-5664-f7cd-d30a9dfab23e,/mnt/tmp/datasets/music/medley_solos/Medley-solos-DB_test-3_08482ef9-a834-5664-f7cd-d30a9dfab23e.wav,flute,3
medley_test_3_e372da2c-5018-5de9-f1c2-6287e1c65568,/mnt/tmp/datasets/music/medley_solos/Medley-solos-DB_test-3_e372da2c-5018-5de9-f1c2-6287e1c65568.wav,flute,3
medley_test_3_a5398bd0-a83e-5ed3-f396-f10fe01644a4,/mnt/tmp/datasets/music/medley_solos/Medley-solos-DB_test-3_a5398bd0-a83e-5ed3-f396-f10fe01644a4.wav,flute,3
medley_test_3_1e942968-f248-56b1-f603-b152f337503e,/mnt/tmp/datasets/music/medley_solos/Medley-solos-DB_test-3_1e942968-f248-56b1-f603-b152f337503e.wav,flute,3
medley_test_3_4be9b11d-b4d5-5558-f991-3a6c96943674,/mnt/tmp/datasets/music/medley_solos/Medley-solos-DB_test-3_4be9b11d-b4d5-5558-f991-3a6c96943674.wav,flute,3
medley_test_3_cd531a87-feea-50d1-fc64-a94f21d14d16,/mnt/tmp/datasets/music/medley_solos/Medley-solos-DB_test-3_cd531a87-feea-50d1-fc64-a94f21d14d16.wav,flute,3
medley_test_3_a04c5934-9ddd-5f7d-f86e-3556c42cdcfe,/mnt/tmp/datasets/music/medley_solos/Medley-solos-DB_test-3_a04c5934-9ddd-5f7d-f86e-3556c42cdcfe.wav,flute,3
medley_test_3_9ba02a8b-3b08-51fe-ffee-a484b7e6679f,/mnt/tmp/datasets/music/medley_solos/Medley-solos-DB_test-3_9ba02a8b-3b08-51fe-ffee-a484b7e6679f.wav,flute,3
medley_test_3_0da8e3c1-9fb5-58d3-f388-ffcf8b488eb4,/mnt/tmp/datasets/music/medley_solos/Medley-solos-DB_test-3_0da8e3c1-9fb5-58d3-f388-ffcf8b488eb4.wav,flute,3
medley_test_3_4ec92d71-cc1f-5925-f3b0-b71f9344f7b9,/mnt/tmp/datasets/music/medley_solos/Medley-solos-DB_test-3_4ec92d71-cc1f-5925-f3b0-b71f9344f7b9.wav,flute,3
medley_test_3_49957b92-e59f-5e0d-fdf8-bafd590390f1,/mnt/tmp/datasets/music/medley_solos/Medley-solos-DB_test-3_49957b92-e59f-5e0d-fdf8-bafd590390f1.wav,flute,3
medley_test_3_d9a8655e-b3a4-5fa4-fe7c-f6d2e1336b1c,/mnt/tmp/datasets/music/medley_solos/Medley-solos-DB_test-3_d9a8655e-b3a4-5fa4-fe7c-f6d2e1336b1c.wav,flute,3
medley_test_3_c6eb0ab5-6bb0-5330-fcd4-77b6926925cd,/mnt/tmp/datasets/music/medley_solos/Medley-solos-DB_test-3_c6eb0ab5-6bb0-5330-fcd4-77b6926925cd.wav,flute,3
medley_test_3_f138f571-e47e-56af-fd81-fe526eef88b4,/mnt/tmp/datasets/music/medley_solos/Medley-solos-DB_test-3_f138f571-e47e-56af-fd81-fe526eef88b4.wav,flute,3
medley_test_3_840a4810-85a8-534e-ff01-17083d627207,/mnt/tmp/datasets/music/medley_solos/Medley-solos-DB_test-3_840a4810-85a8-534e-ff01-17083d627207.wav,flute,3
medley_test_3_4c99b157-780e-5ce6-f7b1-ded950344ed8,/mnt/tmp/datasets/music/medley_solos/Medley-solos-DB_test-3_4c99b157-780e-5ce6-f7b1-ded950344ed8.wav,flute,3
medley_test_3_909676b2-c290-560c-fa36-3282e74f957e,/mnt/tmp/datasets/music/medley_solos/Medley-solos-DB_test-3_909676b2-c290-560c-fa36-3282e74f957e.wav,flute,3
medley_test_3_70f5444a-8402-5e41-f886-13fc82ec1928,/mnt/tmp/datasets/music/medley_solos/Medley-solos-DB_test-3_70f5444a-8402-5e41-f886-13fc82ec1928.wav,flute,3
medley_test_3_e868b1e4-55e9-5675-f259-71354c618373,/mnt/tmp/datasets/music/medley_solos/Medley-solos-DB_test-3_e868b1e4-55e9-5675-f259-71354c618373.wav,flute,3
medley_test_3_65fe8df7-e5ad-5666-f069-8eb4deca9a37,/mnt/tmp/datasets/music/medley_solos/Medley-solos-DB_test-3_65fe8df7-e5ad-5666-f069-8eb4deca9a37.wav,flute,3
medley_test_3_aac3e6d1-ff90-5677-f93f-e67d299d051b,/mnt/tmp/datasets/music/medley_solos/Medley-solos-DB_test-3_aac3e6d1-ff90-5677-f93f-e67d299d051b.wav,flute,3
medley_test_3_f3f63e26-81b5-5e27-ffa0-1003561ee1f7,/mnt/tmp/datasets/music/medley_solos/Medley-solos-DB_test-3_f3f63e26-81b5-5e27-ffa0-1003561ee1f7.wav,flute,3
medley_test_3_4196566f-3165-544d-f375-e30cefc04266,/mnt/tmp/datasets/music/medley_solos/Medley-solos-DB_test-3_4196566f-3165-544d-f375-e30cefc04266.wav,flute,3
medley_test_3_80cf14a7-160f-5cc3-fb7c-0a11a99c11a9,/mnt/tmp/datasets/music/medley_solos/Medley-solos-DB_test-3_80cf14a7-160f-5cc3-fb7c-0a11a99c11a9.wav,flute,3
medley_test_3_44f481df-5ccc-53a3-fb96-16e9e0addbbc,/mnt/tmp/datasets/music/medley_solos/Medley-solos-DB_test-3_44f481df-5ccc-53a3-fb96-16e9e0addbbc.wav,flute,3
medley_test_3_061ece35-0765-5f3d-fc9c-60dc78df6c21,/mnt/tmp/datasets/music/medley_solos/Medley-solos-DB_test-3_061ece35-0765-5f3d-fc9c-60dc78df6c21.wav,flute,3
medley_test_3_3de42efd-603b-5886-f7ec-07fe25135d55,/mnt/tmp/datasets/music/medley_solos/Medley-solos-DB_test-3_3de42efd-603b-5886-f7ec-07fe25135d55.wav,flute,3
medley_test_3_ea79282d-cced-55dd-fa23-69dfe22683c0,/mnt/tmp/datasets/music/medley_solos/Medley-solos-DB_test-3_ea79282d-cced-55dd-fa23-69dfe22683c0.wav,flute,3
medley_test_3_a9fd7e20-0d58-5a49-f120-427d40877f43,/mnt/tmp/datasets/music/medley_solos/Medley-solos-DB_test-3_a9fd7e20-0d58-5a49-f120-427d40877f43.wav,flute,3
medley_test_3_0c2efc26-3528-5ee6-fc9c-59eb94eaf506,/mnt/tmp/datasets/music/medley_solos/Medley-solos-DB_test-3_0c2efc26-3528-5ee6-fc9c-59eb94eaf506.wav,flute,3
medley_test_3_04273aec-9f32-50da-f25e-e14310aba601,/mnt/tmp/datasets/music/medley_solos/Medley-solos-DB_test-3_04273aec-9f32-50da-f25e-e14310aba601.wav,flute,3
medley_test_3_fd147612-9cbe-510a-f953-da4cfa86f309,/mnt/tmp/datasets/music/medley_solos/Medley-solos-DB_test-3_fd147612-9cbe-510a-f953-da4cfa86f309.wav,flute,3
medley_test_3_a50cda2a-7d04-5cdf-f633-1b1deee1809b,/mnt/tmp/datasets/music/medley_solos/Medley-solos-DB_test-3_a50cda2a-7d04-5cdf-f633-1b1deee1809b.wav,flute,3
medley_test_3_02ea704b-53bc-5c75-f91a-e0038f656a23,/mnt/tmp/datasets/music/medley_solos/Medley-solos-DB_test-3_02ea704b-53bc-5c75-f91a-e0038f656a23.wav,flute,3
medley_test_3_d3198553-5bb9-5b4c-f7f7-9fc1696bbd6b,/mnt/tmp/datasets/music/medley_solos/Medley-solos-DB_test-3_d3198553-5bb9-5b4c-f7f7-9fc1696bbd6b.wav,flute,3
medley_test_3_360cee81-ac7e-5968-f2f0-e53cdec70972,/mnt/tmp/datasets/music/medley_solos/Medley-solos-DB_test-3_360cee81-ac7e-5968-f2f0-e53cdec70972.wav,flute,3
medley_test_3_e4ec83d7-1b11-5522-fde9-48cd43f3cece,/mnt/tmp/datasets/music/medley_solos/Medley-solos-DB_test-3_e4ec83d7-1b11-5522-fde9-48cd43f3cece.wav,flute,3
medley_test_3_60b9cf3f-09c3-5dd2-f09f-7233f9d7fc10,/mnt/tmp/datasets/music/medley_solos/Medley-solos-DB_test-3_60b9cf3f-09c3-5dd2-f09f-7233f9d7fc10.wav,flute,3
medley_test_3_d57eeef0-22e8-5894-f409-9f6d0191afd6,/mnt/tmp/datasets/music/medley_solos/Medley-solos-DB_test-3_d57eeef0-22e8-5894-f409-9f6d0191afd6.wav,flute,3
medley_test_3_5560bfd9-828c-5469-faae-3b4b77de5b42,/mnt/tmp/datasets/music/medley_solos/Medley-solos-DB_test-3_5560bfd9-828c-5469-faae-3b4b77de5b42.wav,flute,3
medley_test_3_ef2a7caf-e6cf-5518-f125-8fa81b854931,/mnt/tmp/datasets/music/medley_solos/Medley-solos-DB_test-3_ef2a7caf-e6cf-5518-f125-8fa81b854931.wav,flute,3
medley_test_3_2eaf36bd-71a2-572d-fe22-5c153efd582e,/mnt/tmp/datasets/music/medley_solos/Medley-solos-DB_test-3_2eaf36bd-71a2-572d-fe22-5c153efd582e.wav,flute,3
medley_test_3_8c0d2b87-b554-5cd2-f2fa-1b51b785c6ce,/mnt/tmp/datasets/music/medley_solos/Medley-solos-DB_test-3_8c0d2b87-b554-5cd2-f2fa-1b51b785c6ce.wav,flute,3
medley_test_3_68294377-dc87-524e-fe90-cf4a3a74c955,/mnt/tmp/datasets/music/medley_solos/Medley-solos-DB_test-3_68294377-dc87-524e-fe90-cf4a3a74c955.wav,flute,3
medley_test_3_e0ae53f5-ce45-5d91-fd5c-ddb090372a75,/mnt/tmp/datasets/music/medley_solos/Medley-solos-DB_test-3_e0ae53f5-ce45-5d91-fd5c-ddb090372a75.wav,flute,3
medley_test_3_2b6c5687-a6e0-5ed9-fecd-f938fe11f8aa,/mnt/tmp/datasets/music/medley_solos/Medley-solos-DB_test-3_2b6c5687-a6e0-5ed9-fecd-f938fe11f8aa.wav,flute,3
medley_test_3_a88343b9-347a-5742-fdfe-2f82365298b0,/mnt/tmp/datasets/music/medley_solos/Medley-solos-DB_test-3_a88343b9-347a-5742-fdfe-2f82365298b0.wav,flute,3
medley_test_3_72ee3e66-bee7-5d6a-f6a9-6f88a7938354,/mnt/tmp/datasets/music/medley_solos/Medley-solos-DB_test-3_72ee3e66-bee7-5d6a-f6a9-6f88a7938354.wav,flute,3
medley_test_3_620d3fdf-f7e3-508e-f5a5-61041ae0d004,/mnt/tmp/datasets/music/medley_solos/Medley-solos-DB_test-3_620d3fdf-f7e3-508e-f5a5-61041ae0d004.wav,flute,3
medley_test_3_3c287e8a-e379-56d3-f503-e3288c237050,/mnt/tmp/datasets/music/medley_solos/Medley-solos-DB_test-3_3c287e8a-e379-56d3-f503-e3288c237050.wav,flute,3
medley_test_3_6d32d5b1-0fb6-5b09-ffa9-8ed90b9534d2,/mnt/tmp/datasets/music/medley_solos/Medley-solos-DB_test-3_6d32d5b1-0fb6-5b09-ffa9-8ed90b9534d2.wav,flute,3
medley_test_3_b2c500f0-3a28-5b48-fe79-d720250817f7,/mnt/tmp/datasets/music/medley_solos/Medley-solos-DB_test-3_b2c500f0-3a28-5b48-fe79-d720250817f7.wav,flute,3
medley_test_3_49a343ce-a79b-561f-f513-38cc5c479ba2,/mnt/tmp/datasets/music/medley_solos/Medley-solos-DB_test-3_49a343ce-a79b-561f-f513-38cc5c479ba2.wav,flute,3
medley_test_3_2f475576-f543-57ba-f151-2e9553f52300,/mnt/tmp/datasets/music/medley_solos/Medley-solos-DB_test-3_2f475576-f543-57ba-f151-2e9553f52300.wav,flute,3
medley_test_3_93103ee5-c09e-5d16-f784-f78e63ce4236,/mnt/tmp/datasets/music/medley_solos/Medley-solos-DB_test-3_93103ee5-c09e-5d16-f784-f78e63ce4236.wav,flute,3
medley_test_3_2799eb51-4ca3-5838-f10f-8bd21ecf03a2,/mnt/tmp/datasets/music/medley_solos/Medley-solos-DB_test-3_2799eb51-4ca3-5838-f10f-8bd21ecf03a2.wav,flute,3
medley_test_3_3168feab-25f9-5919-fc78-02a863922f28,/mnt/tmp/datasets/music/medley_solos/Medley-solos-DB_test-3_3168feab-25f9-5919-fc78-02a863922f28.wav,flute,3
medley_test_3_b94e54f9-4e0c-5f5a-fe25-654ffad3fce4,/mnt/tmp/datasets/music/medley_solos/Medley-solos-DB_test-3_b94e54f9-4e0c-5f5a-fe25-654ffad3fce4.wav,flute,3
medley_test_3_ac822c76-2021-5a60-fc61-4a0f15137f6d,/mnt/tmp/datasets/music/medley_solos/Medley-solos-DB_test-3_ac822c76-2021-5a60-fc61-4a0f15137f6d.wav,flute,3
medley_test_3_0ada84ba-0d21-5519-f90b-96a45d7f5ecd,/mnt/tmp/datasets/music/medley_solos/Medley-solos-DB_test-3_0ada84ba-0d21-5519-f90b-96a45d7f5ecd.wav,flute,3
medley_test_3_42130654-f292-5a2c-fefc-f9e98e6e5338,/mnt/tmp/datasets/music/medley_solos/Medley-solos-DB_test-3_42130654-f292-5a2c-fefc-f9e98e6e5338.wav,flute,3
medley_test_3_a9e8e034-95a8-540d-f755-c7018574f607,/mnt/tmp/datasets/music/medley_solos/Medley-solos-DB_test-3_a9e8e034-95a8-540d-f755-c7018574f607.wav,flute,3
medley_test_3_567b96ab-f345-5667-ff40-3d81b23e0733,/mnt/tmp/datasets/music/medley_solos/Medley-solos-DB_test-3_567b96ab-f345-5667-ff40-3d81b23e0733.wav,flute,3
medley_test_3_75bcfcfd-a92e-5c2c-fa9d-074f6f33beea,/mnt/tmp/datasets/music/medley_solos/Medley-solos-DB_test-3_75bcfcfd-a92e-5c2c-fa9d-074f6f33beea.wav,flute,3
medley_test_3_75859ee8-6067-5951-f524-57ba2d5d9df2,/mnt/tmp/datasets/music/medley_solos/Medley-solos-DB_test-3_75859ee8-6067-5951-f524-57ba2d5d9df2.wav,flute,3
medley_test_3_0a90ce05-d06b-5647-faa1-99f4f623ef6e,/mnt/tmp/datasets/music/medley_solos/Medley-solos-DB_test-3_0a90ce05-d06b-5647-faa1-99f4f623ef6e.wav,flute,3
medley_test_3_0406314f-33f9-5f85-f7f6-377b7fbc9391,/mnt/tmp/datasets/music/medley_solos/Medley-solos-DB_test-3_0406314f-33f9-5f85-f7f6-377b7fbc9391.wav,flute,3
medley_test_3_2965dcca-d5b2-5f4d-fe23-85f1627c8406,/mnt/tmp/datasets/music/medley_solos/Medley-solos-DB_test-3_2965dcca-d5b2-5f4d-fe23-85f1627c8406.wav,flute,3
medley_test_3_ff8d1a78-a4df-5e33-f976-f4a13b1752f4,/mnt/tmp/datasets/music/medley_solos/Medley-solos-DB_test-3_ff8d1a78-a4df-5e33-f976-f4a13b1752f4.wav,flute,3
medley_test_3_51e00dc8-dabb-5db7-f45d-e7525c91b3a7,/mnt/tmp/datasets/music/medley_solos/Medley-solos-DB_test-3_51e00dc8-dabb-5db7-f45d-e7525c91b3a7.wav,flute,3
medley_test_3_6b37d14e-a595-572b-f393-5a8cdbb4e50d,/mnt/tmp/datasets/music/medley_solos/Medley-solos-DB_test-3_6b37d14e-a595-572b-f393-5a8cdbb4e50d.wav,flute,3
medley_test_3_9af42e59-c880-55b4-f4a6-b296cd3ac982,/mnt/tmp/datasets/music/medley_solos/Medley-solos-DB_test-3_9af42e59-c880-55b4-f4a6-b296cd3ac982.wav,flute,3
medley_test_3_1b093a2a-41f0-5ead-f638-5717c85dc604,/mnt/tmp/datasets/music/medley_solos/Medley-solos-DB_test-3_1b093a2a-41f0-5ead-f638-5717c85dc604.wav,flute,3
medley_test_3_4485e983-64ca-56c4-f4e6-6866cf5ab7e6,/mnt/tmp/datasets/music/medley_solos/Medley-solos-DB_test-3_4485e983-64ca-56c4-f4e6-6866cf5ab7e6.wav,flute,3
medley_test_3_f5d980f2-2d8c-5352-f410-dcbf1bfa5ddb,/mnt/tmp/datasets/music/medley_solos/Medley-solos-DB_test-3_f5d980f2-2d8c-5352-f410-dcbf1bfa5ddb.wav,flute,3
medley_test_3_21e43634-884a-5543-fedd-86e5f76e35a9,/mnt/tmp/datasets/music/medley_solos/Medley-solos-DB_test-3_21e43634-884a-5543-fedd-86e5f76e35a9.wav,flute,3
medley_test_3_ea2c61bb-f656-53bc-f22f-befefa066137,/mnt/tmp/datasets/music/medley_solos/Medley-solos-DB_test-3_ea2c61bb-f656-53bc-f22f-befefa066137.wav,flute,3
medley_test_3_057fcbe4-8f83-5a4f-fb5e-2838bab7f73e,/mnt/tmp/datasets/music/medley_solos/Medley-solos-DB_test-3_057fcbe4-8f83-5a4f-fb5e-2838bab7f73e.wav,flute,3
medley_test_3_b2e7b0e0-5dc3-562e-fd02-140a62f214ee,/mnt/tmp/datasets/music/medley_solos/Medley-solos-DB_test-3_b2e7b0e0-5dc3-562e-fd02-140a62f214ee.wav,flute,3
medley_test_3_b96087f6-eae7-507f-f98e-f6a85b796fa7,/mnt/tmp/datasets/music/medley_solos/Medley-solos-DB_test-3_b96087f6-eae7-507f-f98e-f6a85b796fa7.wav,flute,3
medley_test_3_9b01d1ca-c0ae-588b-f3f0-25d11b73f86c,/mnt/tmp/datasets/music/medley_solos/Medley-solos-DB_test-3_9b01d1ca-c0ae-588b-f3f0-25d11b73f86c.wav,flute,3
medley_test_3_55c323c2-7b48-5887-f019-cb4475fc816c,/mnt/tmp/datasets/music/medley_solos/Medley-solos-DB_test-3_55c323c2-7b48-5887-f019-cb4475fc816c.wav,flute,3
medley_test_3_feb102f1-8d50-5362-f768-52026cf4454f,/mnt/tmp/datasets/music/medley_solos/Medley-solos-DB_test-3_feb102f1-8d50-5362-f768-52026cf4454f.wav,flute,3
medley_test_3_2d9d7ecd-4c71-5cb8-f2c5-9d8f1cc2e5bc,/mnt/tmp/datasets/music/medley_solos/Medley-solos-DB_test-3_2d9d7ecd-4c71-5cb8-f2c5-9d8f1cc2e5bc.wav,flute,3
medley_test_3_beac54eb-6eed-564c-fd96-90cfe47f106f,/mnt/tmp/datasets/music/medley_solos/Medley-solos-DB_test-3_beac54eb-6eed-564c-fd96-90cfe47f106f.wav,flute,3
medley_test_3_a9b58279-ebd7-5c32-f787-8d468572cfe0,/mnt/tmp/datasets/music/medley_solos/Medley-solos-DB_test-3_a9b58279-ebd7-5c32-f787-8d468572cfe0.wav,flute,3
medley_test_3_ff08fd26-b255-5063-f41a-bce3ecdef695,/mnt/tmp/datasets/music/medley_solos/Medley-solos-DB_test-3_ff08fd26-b255-5063-f41a-bce3ecdef695.wav,flute,3
medley_test_3_2779a15f-2ee8-5a81-fad0-d325c42dfe31,/mnt/tmp/datasets/music/medley_solos/Medley-solos-DB_test-3_2779a15f-2ee8-5a81-fad0-d325c42dfe31.wav,flute,3
medley_test_3_3ead2634-872a-5921-f356-f958a1fc7705,/mnt/tmp/datasets/music/medley_solos/Medley-solos-DB_test-3_3ead2634-872a-5921-f356-f958a1fc7705.wav,flute,3
medley_test_3_ff3b716d-15bc-5320-f3d9-791c557f266b,/mnt/tmp/datasets/music/medley_solos/Medley-solos-DB_test-3_ff3b716d-15bc-5320-f3d9-791c557f266b.wav,flute,3
medley_test_3_2c74970e-e623-50c3-fd40-46121afe5f32,/mnt/tmp/datasets/music/medley_solos/Medley-solos-DB_test-3_2c74970e-e623-50c3-fd40-46121afe5f32.wav,flute,3
medley_test_3_e8a2a12e-9179-5683-f91c-cd696031ebed,/mnt/tmp/datasets/music/medley_solos/Medley-solos-DB_test-3_e8a2a12e-9179-5683-f91c-cd696031ebed.wav,flute,3
medley_test_3_f08da767-34b2-59b6-f62e-9706b926bb0b,/mnt/tmp/datasets/music/medley_solos/Medley-solos-DB_test-3_f08da767-34b2-59b6-f62e-9706b926bb0b.wav,flute,3
medley_test_3_489f477a-bc7f-56ab-f9cd-3844fa30073b,/mnt/tmp/datasets/music/medley_solos/Medley-solos-DB_test-3_489f477a-bc7f-56ab-f9cd-3844fa30073b.wav,flute,3
medley_test_3_ef4dcecf-fea0-521f-fd4a-d52bf37a6bec,/mnt/tmp/datasets/music/medley_solos/Medley-solos-DB_test-3_ef4dcecf-fea0-521f-fd4a-d52bf37a6bec.wav,flute,3
medley_test_3_850b0c5b-fed7-5fc3-f170-503483091d66,/mnt/tmp/datasets/music/medley_solos/Medley-solos-DB_test-3_850b0c5b-fed7-5fc3-f170-503483091d66.wav,flute,3
medley_test_3_86d52df9-4b81-52ba-f656-d5065528f6b2,/mnt/tmp/datasets/music/medley_solos/Medley-solos-DB_test-3_86d52df9-4b81-52ba-f656-d5065528f6b2.wav,flute,3
medley_test_3_6f52f358-79e6-5cb0-f96c-db70f1284803,/mnt/tmp/datasets/music/medley_solos/Medley-solos-DB_test-3_6f52f358-79e6-5cb0-f96c-db70f1284803.wav,flute,3
medley_test_3_a688ba14-7a27-541b-f34a-32ec78b19287,/mnt/tmp/datasets/music/medley_solos/Medley-solos-DB_test-3_a688ba14-7a27-541b-f34a-32ec78b19287.wav,flute,3
medley_test_3_68008405-36d8-56ba-ffc8-ae0b4ef56604,/mnt/tmp/datasets/music/medley_solos/Medley-solos-DB_test-3_68008405-36d8-56ba-ffc8-ae0b4ef56604.wav,flute,3
medley_test_3_44205d7d-a26e-5625-f825-3f0876a36a36,/mnt/tmp/datasets/music/medley_solos/Medley-solos-DB_test-3_44205d7d-a26e-5625-f825-3f0876a36a36.wav,flute,3
medley_test_3_1a9b667c-361c-5172-f2a0-c9744410e4e7,/mnt/tmp/datasets/music/medley_solos/Medley-solos-DB_test-3_1a9b667c-361c-5172-f2a0-c9744410e4e7.wav,flute,3
medley_test_3_936f0f57-c5af-5c88-f744-de9e657cdafd,/mnt/tmp/datasets/music/medley_solos/Medley-solos-DB_test-3_936f0f57-c5af-5c88-f744-de9e657cdafd.wav,flute,3
medley_test_3_1cbe553a-ab55-5923-fc95-a188a06b6a4f,/mnt/tmp/datasets/music/medley_solos/Medley-solos-DB_test-3_1cbe553a-ab55-5923-fc95-a188a06b6a4f.wav,flute,3
medley_test_3_358a61cb-232c-5a68-f99a-1d9c524dc45c,/mnt/tmp/datasets/music/medley_solos/Medley-solos-DB_test-3_358a61cb-232c-5a68-f99a-1d9c524dc45c.wav,flute,3
medley_test_3_4915cd46-732b-5388-f25c-31157eda35e5,/mnt/tmp/datasets/music/medley_solos/Medley-solos-DB_test-3_4915cd46-732b-5388-f25c-31157eda35e5.wav,flute,3
medley_test_3_e32568b3-d17b-5134-fb7a-1c83c048a369,/mnt/tmp/datasets/music/medley_solos/Medley-solos-DB_test-3_e32568b3-d17b-5134-fb7a-1c83c048a369.wav,flute,3
medley_test_3_10166666-814c-5473-f62d-4536633d3480,/mnt/tmp/datasets/music/medley_solos/Medley-solos-DB_test-3_10166666-814c-5473-f62d-4536633d3480.wav,flute,3
medley_test_3_0dcfd6ed-2715-58b0-fac6-2e8840290f7b,/mnt/tmp/datasets/music/medley_solos/Medley-solos-DB_test-3_0dcfd6ed-2715-58b0-fac6-2e8840290f7b.wav,flute,3
medley_test_3_8f689e90-3830-52d0-ffe7-666b1b2bb333,/mnt/tmp/datasets/music/medley_solos/Medley-solos-DB_test-3_8f689e90-3830-52d0-ffe7-666b1b2bb333.wav,flute,3
medley_test_3_7e3f3ef9-64bd-5cfe-f071-a868e6915983,/mnt/tmp/datasets/music/medley_solos/Medley-solos-DB_test-3_7e3f3ef9-64bd-5cfe-f071-a868e6915983.wav,flute,3
medley_test_3_f8c425d7-3a16-5383-f3e1-b2d0d43470d1,/mnt/tmp/datasets/music/medley_solos/Medley-solos-DB_test-3_f8c425d7-3a16-5383-f3e1-b2d0d43470d1.wav,flute,3
medley_test_3_3ccad692-9db2-5849-fee3-725638aa26b9,/mnt/tmp/datasets/music/medley_solos/Medley-solos-DB_test-3_3ccad692-9db2-5849-fee3-725638aa26b9.wav,flute,3
medley_test_3_708497a4-0e93-5d29-ff0e-de39cb3db469,/mnt/tmp/datasets/music/medley_solos/Medley-solos-DB_test-3_708497a4-0e93-5d29-ff0e-de39cb3db469.wav,flute,3
medley_test_3_132600e9-82fc-5a00-fbcd-7c6476c8606d,/mnt/tmp/datasets/music/medley_solos/Medley-solos-DB_test-3_132600e9-82fc-5a00-fbcd-7c6476c8606d.wav,flute,3
medley_test_3_a50921e2-1597-5cee-f0db-3f0005591d69,/mnt/tmp/datasets/music/medley_solos/Medley-solos-DB_test-3_a50921e2-1597-5cee-f0db-3f0005591d69.wav,flute,3
medley_test_3_97eb3b2a-551b-54a0-fe5a-bada5a439dec,/mnt/tmp/datasets/music/medley_solos/Medley-solos-DB_test-3_97eb3b2a-551b-54a0-fe5a-bada5a439dec.wav,flute,3
medley_test_3_1d2109d6-c861-531a-f8a1-7ad05f185c6a,/mnt/tmp/datasets/music/medley_solos/Medley-solos-DB_test-3_1d2109d6-c861-531a-f8a1-7ad05f185c6a.wav,flute,3
medley_test_3_86d54191-6920-5ca9-fa65-7d729fcb55ba,/mnt/tmp/datasets/music/medley_solos/Medley-solos-DB_test-3_86d54191-6920-5ca9-fa65-7d729fcb55ba.wav,flute,3
medley_test_3_c7aec0d9-61e6-5ef8-feb5-0a774e20aca5,/mnt/tmp/datasets/music/medley_solos/Medley-solos-DB_test-3_c7aec0d9-61e6-5ef8-feb5-0a774e20aca5.wav,flute,3
medley_test_3_7fb9d65e-438a-542c-f8f1-c953b6673ed4,/mnt/tmp/datasets/music/medley_solos/Medley-solos-DB_test-3_7fb9d65e-438a-542c-f8f1-c953b6673ed4.wav,flute,3
medley_test_3_dabd3b62-e993-5392-f81d-b649ae8ebe44,/mnt/tmp/datasets/music/medley_solos/Medley-solos-DB_test-3_dabd3b62-e993-5392-f81d-b649ae8ebe44.wav,flute,3
medley_test_3_1f1dade7-bf95-59e1-f106-8a05e00c6048,/mnt/tmp/datasets/music/medley_solos/Medley-solos-DB_test-3_1f1dade7-bf95-59e1-f106-8a05e00c6048.wav,flute,3
medley_test_3_c192fb9c-59f2-5a57-f96f-49d098438f75,/mnt/tmp/datasets/music/medley_solos/Medley-solos-DB_test-3_c192fb9c-59f2-5a57-f96f-49d098438f75.wav,flute,3
